longname,Population,PW Density (r=1km),AW Density,Area,Compactness
"60632, USA",91941.0,6131.1250574021005,4745.1414234234035,19.375818715571338,0.5045674135683927
"11230, USA",91908.0,18315.778964788366,19394.349117888527,4.738906134015497,0.666584226009998
"11234, USA",91812.0,9890.963466752413,4299.970955672197,21.35177212741136,0.3127350080581926
"77479, USA",91781.0,1305.9570364962085,1022.1638436206042,89.79088878247026,0.2070202593959589
"11355, USA",91699.0,19938.804681114056,20280.650120662194,4.521501995962932,0.4480815534521243
"91710, USA",91328.0,2330.7783057657975,1637.943007472402,55.75773978908652,0.2943707461242177
"92683, USA",90993.0,3879.5429156613914,3517.1881136754255,25.870950617114776,0.15449620228269487
"11212, USA",90834.0,20830.700417669857,22831.568315582932,3.978438920378687,0.5769934528898385
"60618, USA",90709.0,7372.890604024656,6913.673411634248,13.120232125422062,0.6040113184528445
"92503, USA",90276.0,2184.0606191563274,1021.1300283782871,88.40793776613572,0.24573944843408851
"93307, USA",90010.0,2123.4631801968267,249.671875329403,360.51317306463085,0.12590267979525147
"93727, USA",89957.0,2112.681707925545,1068.7060953634357,84.17375028576801,0.30444256226716715
"34787, USA",89590.0,924.6895833836727,434.47025246927217,206.20514175786118,0.19940497582169275
"60639, USA",89163.0,7513.261768495579,7059.38890028154,12.630413377062146,0.38717172637047637
"78521, USA",88865.0,1669.6023677153596,286.92992125759713,309.70977028296625,0.1378014853540581
"30043, USA",88511.0,1155.650508575255,1038.2641084216582,85.24902217274186,0.22535222874335636
"78130, USA",88337.0,942.3935812857457,364.6007465009986,242.28419949150614,0.3460675002004961
"60623, USA",88194.0,7907.074699513658,6249.04162782621,14.113204112336685,0.4854565817865564
"11221, USA",87505.0,24379.43889933489,24487.607519585938,3.573440154576588,0.36048015068335026
"85142, USA",86994.0,1287.244382068156,472.53139225206934,184.10205422625873,0.43794606351974324
"78613, USA",86765.0,1508.219516330258,1184.5074653991471,73.24985492663191,0.1723393258429508
"92804, USA",86683.0,4795.423933196676,4776.418579544002,18.148116325323294,0.2393244959612497
"92345, USA",86475.0,956.906367545757,406.053093325244,212.96476106570253,0.25514708439622646
"78666, USA",86141.0,1279.9911316610728,187.32204972994785,459.85510047634466,0.30599448479881347
"91911, USA",86100.0,3597.887598339997,2789.535763624275,30.86535083104132,0.42721570258790437
"60804, USA",85725.0,5789.152569685807,4241.141735555093,20.212717552289032,0.6719663752437154
"93722, USA",85675.0,2165.373266720561,1675.558504550304,51.13220443651053,0.3025938130072047
"11235, USA",85600.0,14535.438690424375,13700.04674516348,6.24815386343257,0.38523332252120884
"99301, USA",85299.0,1442.151214433245,68.8066723380373,1239.690819241167,0.24417949678406117
"77379, USA",85276.0,1475.055761664805,1279.265738161738,66.66011404521687,0.6398633946728564
"92154, USA",85111.0,3138.967537880873,872.9752328924933,97.4953203632083,0.17266752867919635
"92376, USA",85106.0,3199.7775877478557,2410.1456362807435,35.31155906882571,0.339807977759389
"66062, USA",84889.0,1475.8892020113863,679.383106885038,124.95011892364364,0.2645584152542483
"30024, USA",84845.0,913.5739504947995,756.6676201149045,112.12981465642177,0.14219267447924736
"11229, USA",84839.0,15094.190247148681,14727.347063877578,5.760643762384633,0.32792135146277845
"60647, USA",84832.0,8690.379363955417,8117.11109630917,10.451008861831754,0.37047438259417603
"73099, USA",84404.0,1043.0318568371076,263.2678179722554,320.60128218518133,0.2507649173007266
"11223, USA",84351.0,17501.911781411785,15683.099124914093,5.378465016904753,0.6129817579207366
"95076, USA",84323.0,2146.3524454919534,236.78623907141366,356.1144445331072,0.14168672786214295
"10002, USA",84077.0,28447.548239291635,35882.85064698223,2.343097008293875,0.6582184269868536
"37042, USA",83618.0,914.2271475145888,525.6786425449219,159.06676290896564,0.192111429570061
"11204, USA",83391.0,21360.24187460658,20457.00391946187,4.076403383814458,0.6001172010083686
"92704, USA",83300.0,5288.6229258868325,4275.903228099406,19.481264087687496,0.2880546209005928
"11203, USA",82948.0,17612.020723464968,14933.895925605448,5.554344319339907,0.6787292162069114
"78542, USA",82929.0,700.6375140344028,188.30103827408433,440.4064935600168,0.1502019664300253
"10462, USA",82871.0,20307.42417699011,21628.24531635655,3.831609952071705,0.31556285394482175
"75217, USA",82846.0,1923.612504991026,1130.237961700429,73.29960840755979,0.29404149441003924
"28269, USA",82708.0,1206.569937788774,1038.8604398910738,79.61415876869088,0.3572360249857953
"22193, USA",82700.0,1907.986046102184,1800.8674302247678,45.92231422036332,0.2778861586198076
"10453, USA",82421.0,32326.579013836134,35187.05591385525,2.3423670397939125,0.5294247638841348
"93550, USA",82392.0,2485.9235620500867,161.61331676612622,509.8094739261559,0.2528576034310877
"93535, USA",82160.0,2049.4501426893366,122.95558254209024,668.2087815888711,0.2898943542758821
"91744, USA",81784.0,3609.158154622024,3590.9371934036544,22.775112900953133,0.2660960890420466
"10458, USA",81760.0,26552.55078989273,31235.72642980391,2.6175155613473358,0.46154649078859206
"30040, USA",81618.0,669.4527713980957,530.5883284991158,153.82547186982836,0.3315386094955136
"30349, USA",81312.0,1098.4606056252885,679.2778507216951,119.70359391758541,0.1844185870375218
"92592, USA",80881.0,1802.6065323910857,316.73085161887803,255.36192507487092,0.18299877830564854
"92126, USA",80773.0,3140.224605243923,2473.2919165855355,32.65809403991014,0.3331180114749824
"94544, USA",80698.0,4348.985839476457,2847.715706068408,28.337800654761523,0.32804692893440857
"95823, USA",80682.0,3218.3662337519877,2638.3166390659335,30.580863117538676,0.3858702575936059
"78641, USA",80659.0,1024.093737345491,242.49016615090312,332.6279217022162,0.19674567404085982
"95630, USA",80454.0,1506.8717055539462,1037.729578397721,77.52886847864823,0.4693087292865005
"95035, USA",80440.0,3077.5302523946334,1325.1825669521368,60.70107018160416,0.4797324642732228
"37211, USA",80315.0,1714.6822649311564,1451.8100960508325,55.32059614302883,0.16120499508971972
"96706, USA",80299.0,3178.513616232131,1693.8442196975247,47.40636657504387,0.568935735155032
"76244, USA",80228.0,2006.6446263329744,1794.0309199573464,44.71940762420496,0.6087598385849015
"75035, USA",80166.0,1779.1285145420782,1304.8751412725928,61.435763058385255,0.49841859521257154
"93257, USA",80094.0,1540.0437525081854,68.85621856013606,1163.2064855558303,0.12889307014543813
"93033, USA",80021.0,4363.9175820065675,1054.6219543438706,75.87647845789895,0.25277250911259125
"78577, USA",79949.0,1643.9991953340675,967.8398402705238,82.60560959926305,0.36662488012640193
"78572, USA",79522.0,1220.0476139165332,390.43241319369605,203.6767371579588,0.1543268404183403
"87121, USA",79297.0,2164.388696290527,119.2981244335934,664.6961163596517,0.2302685051518653
"90706, USA",79179.0,4928.798021030754,4961.509557508618,15.958651108546709,0.6241848583420369
"91910, USA",78952.0,3200.647371496287,2492.0367821210284,31.681715360879295,0.249999294706625
"77459, USA",78908.0,1260.3723593230807,887.3439059320507,88.92606290806314,0.19347955138128678
"79912, USA",78864.0,1713.144106119032,1282.1556166433566,61.508914344160104,0.44533253746211154
"79928, USA",78634.0,1250.8737677904805,291.6279440032577,269.63808378775116,0.13892929561275652
"93274, USA",78626.0,1634.799378827379,141.394017605798,556.0772749184252,0.3309448563785893
"10468, USA",78527.0,29340.99568489352,27572.12053705919,2.8480580553988686,0.24668885557698653
"91709, USA",78411.0,1532.8281276311118,884.5486665454758,88.64520739851093,0.47801058466861907
"96797, USA",78313.0,4219.830868824238,835.5509558920477,93.72618084841011,0.20212777894684394
"92509, USA",78161.0,1480.1820418156694,954.4339413824324,81.89251933642377,0.5661497758324056
"94112, USA",78099.0,8795.914316218265,8964.77021094694,8.711768195088013,0.3752136759673163
"76063, USA",77935.0,1184.5682617748967,578.7369291824218,134.66394845426282,0.3118560677637604
"94533, USA",77746.0,2537.306326793986,1380.8368690401749,56.30353718324566,0.19153498753047402
"00725, USA",77658.0,1661.6429254388174,702.6490380025211,110.52174812729389,0.1695580706591591
"60617, USA",77626.0,3180.982408226551,2114.0599542095547,36.71892078814023,0.6437836168776997
"11218, USA",77552.0,20957.83419347816,21157.531899600825,3.665455893816384,0.45774155625351104
"84095, USA",77491.0,1819.8621968837592,1315.8210190106024,58.891748102844076,0.35192185276748056
"98052, USA",77228.0,2098.751075756205,1423.437867838248,54.25456336726865,0.25124740592790124
"10029, USA",77027.0,29363.147179017204,36448.27951500103,2.1133233454352207,0.6057322075975774
"34953, USA",77023.0,1238.916764519671,1243.688114930573,61.931121697902284,0.6997359348579003
"27610, USA",77007.0,1143.4193127586254,693.5536942656607,111.03249919465215,0.12554688806250738
"10452, USA",76856.0,32242.406183958512,30036.749315966423,2.5587322779681156,0.6797452328274811
"27587, USA",76763.0,685.2654538740105,269.4083220198615,284.9318069481938,0.09188928498056097
"92553, USA",76756.0,3242.7933366697566,2920.596739745253,26.28093052199154,0.48002342776818513
"91335, USA",76677.0,4604.333349510853,4486.926636022007,17.088980101528882,0.7206185749454522
"77450, USA",76416.0,1934.3505336172334,1415.8193344060942,53.97298803809235,0.25688423799074617
"28027, USA",76284.0,715.5165646517769,417.4274542364441,182.74792236542817,0.30300395639912675
"11233, USA",76258.0,20805.55096906834,21760.44226809911,3.504432449509288,0.416652650630062
"80134, USA",76195.0,1356.6332717104385,521.3649681458685,146.14522389368136,0.26477769702176507
"60608, USA",76139.0,5711.935145406236,4491.611050493966,16.951378724483856,0.4192397559292865
"10457, USA",76035.0,29087.265801081856,27621.932169906308,2.7527038851698804,0.3321635283868138
"60625, USA",75995.0,8496.117815092644,7564.742383200944,10.045946861159797,0.3930505085660489
"78254, USA",75986.0,1792.312397442341,1083.0270051918449,70.16076204539334,0.20806545854527161
"60634, USA",75734.0,5306.311585882579,4100.277557111407,18.47045692520231,0.29099432600040614
"63376, USA",75633.0,1462.0454116674555,702.4977504004305,107.66297821863267,0.18302957694248087
"97006, USA",75537.0,2715.7519018962316,2476.8354658541934,30.497383068579943,0.27409261422708164
"33025, USA",75455.0,3069.06562649389,2618.978014150976,28.810856598374734,0.5706198245611593
"92880, USA",75368.0,2488.8173895819,1146.4283412569196,65.74157083151673,0.1551239724046326
"95747, USA",75189.0,1696.536336591038,621.0355283830291,121.07036806053151,0.4608506499318782
"84043, USA",75147.0,1265.8413591410383,921.2316983455632,81.57231251915911,0.303744711379792
"80013, USA",75058.0,2585.8145120674358,2070.8504100535874,36.24501298384837,0.54875835390915
"33024, USA",74874.0,2760.382312680083,2628.682926084286,28.48346571472319,0.5412491900743679
"85225, USA",74825.0,2336.263416236452,2257.649486255417,33.14287734014294,0.4504099336426138
"22191, USA",74711.0,2343.0239492142164,1748.2545489034435,42.73462354029677,0.4021663050060098
"92805, USA",74530.0,4559.453200792006,4540.251834466973,16.415388995432195,0.5177991535126448
"77036, USA",74494.0,4301.005938174613,3993.7243810245163,18.65276441057005,0.2375865108322049
"97229, USA",74388.0,1991.6147945622579,1397.5618001902071,53.22698430214381,0.18155962813132998
"93536, USA",74343.0,1353.9424151137403,117.79289542384207,631.1331403519646,0.3145051514264394
"89108, USA",74276.0,3317.8028350509653,3197.1933422518873,23.231626007229515,0.42243242234511713
"33411, USA",74267.0,1182.4365439792882,664.4579495779589,111.7708051309671,0.5086573917298002
"23464, USA",74252.0,1909.562505951668,1610.4046435323164,46.10766635467042,0.3455961807531279
"94536, USA",74244.0,3350.138718611706,1964.1128581115154,37.80027185982848,0.33132812414150603
"89110, USA",74189.0,3536.3585762833595,2582.4219313478347,28.72845800270864,0.2879092863671353
"45011, USA",74157.0,992.7810036938138,467.4250120481782,158.65004672098405,0.14726110837171336
"97701, USA",74155.0,1073.0167370239087,41.897267725429145,1769.9244849561474,0.07163233276385954
"93306, USA",74139.0,2039.1051782306704,323.1251325074248,229.44361964260528,0.11959644900976807
"76028, USA",74103.0,896.634246048085,370.3319810981956,200.0988404518895,0.21331018406418897
"60614, USA",74040.0,10286.637683993518,8795.713581024322,8.417736584753312,0.33427173559649453
"93065, USA",73916.0,1883.6740785737159,876.0664088100028,84.37259921927968,0.2772124017737226
"11209, USA",73778.0,13886.905624576077,13149.040199623114,5.610903828715549,0.43418893033444633
"47906, USA",73682.0,1851.3597082800088,207.8825145978431,354.4405845895251,0.3448637518186494
"30041, USA",73597.0,685.8824971491537,419.64894720174897,175.3775399432082,0.24180852361721394
"78046, USA",73536.0,2103.6442772932564,114.50925277277933,642.1839128224639,0.29079632020986235
"97007, USA",73419.0,2372.799679148372,1060.0771883807336,69.25816422118037,0.258645501527738
"77083, USA",73390.0,2712.6987034073154,2741.9628580832104,26.76549749156844,0.5418328391067923
"91706, USA",73381.0,3948.7347656938987,1985.3428215436886,36.96137473272407,0.3273522492734422
"30052, USA",73287.0,495.9068363699974,320.6346520632341,228.5685577912729,0.3117820167092374
"85326, USA",73181.0,1032.7491074797279,76.63523384076682,954.9262960697158,0.17053865690451867
"28277, USA",73150.0,1318.8007943944683,1191.3022981248907,61.40339031926495,0.5352857871659465
"11375, USA",72787.0,15147.302984066988,14147.746755284827,5.144776850971746,0.4907038958876263
"85364, USA",72658.0,1754.787049432998,691.4768442568862,105.07654826545036,0.1933439315735386
"10472, USA",72095.0,22080.841183506745,26913.81004671508,2.6787363021015094,0.3705699916020246
"60657, USA",71961.0,12445.870343298382,11380.036683674554,6.323441830660617,0.32446094484545107
"84118, USA",71897.0,2496.270232950148,1619.5330039615078,44.39366152102746,0.2161768925478874
"77095, USA",71864.0,2124.5242195486494,1785.9676256524579,40.23813140159599,0.4369294681180898
"06902, USA",71802.0,4299.070004367017,2535.5254933855363,28.318390088094542,0.1531974217813941
"77407, USA",71745.0,1673.0891412720907,1421.0884600466104,50.48594933889395,0.3804232636182696
"83646, USA",71740.0,1701.4542784189387,998.6315501875921,71.83830711789919,0.25543128995142894
"20906, USA",71703.0,2816.317207161162,2279.489821643184,31.45572281972835,0.3686649847077415
"07002, USA",71654.0,6500.73486607787,4179.740711615559,17.143168666150153,0.23836232780296313
"91730, USA",71620.0,2960.1127732713617,1908.404005582019,37.528741184001845,0.47209910659787374
"60085, USA",71580.0,2598.0474922530225,1835.845839963086,38.990201923185055,0.2171027868394705
"80015, USA",71533.0,2305.726602057801,1899.6483076092625,37.65591752613694,0.28134132497715286
"98012, USA",71311.0,2112.9710918744277,1793.714395037637,39.75605046003085,0.28182354530165593
"00956, USA",71277.0,2248.2650977675594,1036.0544435297093,68.79657767517321,0.29546589407717966
"10463, USA",71055.0,14906.152219777863,17376.381866775166,4.089171183321082,0.2970705727566411
"10977, USA",70957.0,4218.442712202022,2470.5042274502825,28.72166710406002,0.1725365332435436
"30096, USA",70933.0,1545.4297510061908,1175.4063949920617,60.347638316600325,0.23386828706946325
"37075, USA",70903.0,752.4664249000914,421.07281994637987,168.38655130727486,0.30711722514764284
"10466, USA",70900.0,13549.532882080743,13543.359193532138,5.235037998095739,0.41088513571850643
"90255, USA",70894.0,7321.665434322015,7407.912012579758,9.570038072754,0.2529299103975141
"91766, USA",70820.0,3070.59672270429,2683.820366275144,26.387757127832888,0.46464097304153984
"10469, USA",70766.0,13636.869394990985,11068.350900115674,6.393545040143282,0.3448292906738929
"92021, USA",70726.0,3156.518393126905,911.0672343095124,77.6298360170997,0.19393041957091106
"89031, USA",70563.0,2966.993402360471,2878.4034528848433,24.514631515355894,0.4125538120950953
"90003, USA",70525.0,7862.793277730991,7686.20819919839,9.175525587162106,0.5315035295750506
"91402, USA",70509.0,7912.423581025078,7238.705381168136,9.740553909464637,0.44649750167824753
"07055, USA",70461.0,8668.568678909618,8403.832122750056,8.384389284652018,0.539455470155003
"33186, USA",70403.0,2831.2917826491957,2010.1385682375883,35.02395362809571,0.44339001545048834
"33012, USA",70247.0,4828.716947345011,4443.559698040016,15.808722009740263,0.5726700885106027
"30047, USA",70245.0,1147.498058718661,968.106978195831,72.5591299123873,0.16868726757618965
"21234, USA",70241.0,2457.700309211475,2085.035516821282,33.68815515770453,0.3032242064027222
"20002, USA",70188.0,7200.967032830279,4943.285763073562,14.198653155823136,0.2700771830425138
"95687, USA",70010.0,2362.4506634959785,617.8708324523735,113.3084721318294,0.17670316196454747
"95123, USA",70002.0,3522.4466296916135,3235.5492288460155,21.635275821461313,0.312897405663203
"94509, USA",69934.0,2343.312085558812,1514.6516622553847,46.17167216907491,0.2338120362345981
"30281, USA",69790.0,676.0602190183507,378.5996996968055,184.3371773825759,0.25013495334025154
"75002, USA",69662.0,1569.8741507020725,685.0903369952669,101.68294053822173,0.3895685998627483
"60641, USA",69626.0,6802.090836531334,6630.432382641755,10.50097429275932,0.5617871173896122
"90631, USA",69600.0,3192.69592320002,1933.6772057200935,35.99359799769747,0.35444899403672203
"94587, USA",69598.0,3063.374216310991,1361.291635664318,51.126443575065224,0.2110575581770992
"23462, USA",69561.0,2521.47794622715,2232.238147141283,31.161997696833254,0.19262527170879343
"11201, USA",69535.0,17112.808191231907,18654.44259301953,3.7275303002631617,0.4079336645237763
"33647, USA",69466.0,1084.947218677362,757.5112499903516,91.70292850553015,0.2966456810404739
"75211, USA",69433.0,2363.5735701836766,1442.4534657588579,48.135348313279636,0.4523274592706383
"02301, USA",69418.0,3255.4674017764282,2125.1207827025614,32.66543744949859,0.5814236050053861
"95206, USA",69389.0,2373.549267589844,175.43953560962825,395.5151828171613,0.14030507123691655
"76179, USA",69308.0,1435.100631647774,441.7645922124644,156.88898843813783,0.2844937208761744
"34711, USA",69275.0,868.183485373531,424.1685877267327,163.3194960788324,0.1965744347424168
"93230, USA",69258.0,1512.2480549835159,101.78183001435866,680.4554407228635,0.32234772060898237
"89121, USA",69255.0,3031.7285775747987,2897.944673357117,23.89797177175633,0.4209837536201229
"46307, USA",69248.0,779.7217165012677,302.7057526435544,228.76340933481274,0.1877859348039495
"87114, USA",69229.0,1666.5343458739244,1222.3802888740097,56.634584695217875,0.22592942363960822
"75228, USA",69167.0,2420.8877418152315,2338.065335016544,29.58300564321509,0.2824975118270199
"85032, USA",69137.0,2374.9064466416303,2147.0855098011602,32.20039429468402,0.46082178325154644
"33311, USA",69114.0,2795.9895595705243,2538.1006018706944,27.230599113786063,0.5356417492792607
"85281, USA",69103.0,3458.226626092209,1978.4742320870548,34.92741976583873,0.30173844422265467
"10701, USA",69095.0,7907.576941936109,6311.217667387671,10.947966563891258,0.1606699691689222
"30004, USA",68998.0,946.7127488924127,458.5336578933546,150.47532239399425,0.18127044769140713
"11746, USA",68864.0,1718.0091868090215,1112.5404249478293,61.897975530398604,0.230798632965846
"00949, USA",68771.0,2228.6213106146624,1470.975619370152,46.75196454272073,0.11852771488091178
"07087, USA",68670.0,15027.340483791078,20585.08749087192,3.335910038295949,0.3364824657621581
"84015, USA",68639.0,1685.562452199316,1248.0638571815205,54.996384684198915,0.28835053840049724
"19124, USA",68533.0,6358.715056337047,5373.365927668365,12.754203030750626,0.3001660935607124
"77346, USA",68431.0,1875.4984879718977,1307.3178665093503,52.344576443919166,0.48821058908045706
"30188, USA",68424.0,815.27569914458,594.0718681163718,115.17798379672901,0.25035224229531355
"14850, USA",68398.0,1744.061354933334,208.20365754027642,328.5148820537343,0.13348456555013108
"75067, USA",68378.0,2590.7049471882888,1978.7212963869147,34.55666046797806,0.2599791375470583
"92618, USA",68351.0,2907.3040760482077,1249.239735024091,54.71407775760662,0.4780702464858258
"32828, USA",68348.0,1640.4493610506997,1233.2324158110982,55.42183218971539,0.4840251016258112
"94541, USA",68337.0,4069.5581760066375,3526.0132718046575,19.380811906310345,0.18900404091249356
"10128, USA",68198.0,40402.44129887404,56127.57502695999,1.215053384494915,0.408613928036688
"28078, USA",68179.0,838.7745391784297,403.3506066135341,169.03160397456634,0.21608781691146836
"94110, USA",68172.0,10723.34772164892,11246.36298333256,6.061693020315359,0.6828018830482351
"95020, USA",68150.0,2175.19210191186,167.7190116920945,406.3343762430021,0.2483957663458378
"48197, USA",68065.0,1294.8961680926834,609.2864891345705,111.71263636040808,0.3493182900020682
"07305, USA",67947.0,9467.555710452103,4288.451036027217,15.844182300130793,0.13546530416551225
"94513, USA",67902.0,1662.0638321763265,338.7500043227366,200.4487059291898,0.12119236078435425
"92882, USA",67901.0,2623.334606224536,1018.506559949024,66.66721911285326,0.36253718579703936
"30135, USA",67881.0,535.7670168570444,310.6326049650114,218.52503219243803,0.3131391388073955
"77845, USA",67876.0,979.7576936759073,175.85328725652928,385.980842661102,0.1956548975847604
"11215, USA",67741.0,15789.751458436407,11805.70749937773,5.737987325500871,0.44737189206475875
"11213, USA",67714.0,24554.818161686904,23892.40344865803,2.8341225756341104,0.5983755285059837
"75068, USA",67714.0,1595.2515496709682,746.5198551411132,90.7062277495622,0.4304622105597051
"85301, USA",67712.0,3372.051055123672,2821.142984930612,24.001619330069307,0.4269426919962681
"11372, USA",67677.0,33529.7224892513,35355.24416264219,1.9141997630866399,0.3916400008033021
"30127, USA",67652.0,610.7091584869269,510.08562073549666,132.62871418028217,0.18942379593602318
"75098, USA",67507.0,1277.4103251252757,638.8888798628503,105.66313192756097,0.31123398544491043
"30022, USA",67483.0,1295.8721262132692,1010.0174722544327,66.81369565753454,0.18415579939117183
"78596, USA",67427.0,883.4178187734375,432.91147366802704,155.75239766388262,0.12325649868531603
"19111, USA",67372.0,5917.009047799652,5369.6868279229575,12.546727986008094,0.34224508225991707
"85383, USA",67368.0,1060.9295816669949,267.48018876600764,251.86164370077404,0.18216842242283998
"32218, USA",67352.0,774.2387869291061,258.0496002037124,261.00408583012813,0.3749884034423382
"33157, USA",67315.0,2043.6063645617733,1721.9688444285487,39.09188033093543,0.4020644926613172
"11434, USA",67310.0,8894.043734587742,7860.037793054813,8.563572055528233,0.36212424443876184
"90262, USA",67193.0,5467.554848770722,5303.83525715134,12.668756992291836,0.3715535407287222
"30062, USA",67184.0,1022.1203252625844,994.1287504175549,67.5807836477733,0.19541915719993672
"60640, USA",67166.0,10199.081513736697,10940.914921814385,6.138974709151795,0.5968142669060659
"11432, USA",67036.0,14026.935325186885,12120.043108534814,5.531003429583012,0.4775608685949361
"92201, USA",66989.0,2176.9810211457902,1142.7692549852202,58.61988297967151,0.20423161484608723
"10023, USA",66967.0,30657.197448731913,52572.69143785132,1.2737982052747838,0.7359696928499599
"89115, USA",66849.0,3016.1542950556623,1032.885417259411,64.72063491550946,0.13923220735089537
"92407, USA",66829.0,1754.5191390727782,405.7640422948277,164.69916758035973,0.19766652060700848
"94080, USA",66811.0,3817.1000850430014,2470.8116076124825,27.0401028529078,0.27841265385676434
"60620, USA",66784.0,4140.642065518647,3635.014687268461,18.372415449629166,0.4901021499506983
"33023, USA",66714.0,2987.999144382848,2619.9614814434713,25.46373313978793,0.5709716307508758
"19120, USA",66699.0,7028.144428534191,7476.310409865854,8.921379175479789,0.3225888560219452
"23322, USA",66688.0,887.7582012191604,168.9829777979413,394.6432999881273,0.40507509349800264
"85308, USA",66647.0,1718.1368218465145,1477.6685985733056,45.10280590949007,0.43740895321129797
"98682, USA",66626.0,1819.0909689047542,852.5029495558524,78.1533952870329,0.23044665848758822
"95624, USA",66570.0,1971.1747762103794,583.981684714139,113.99330106146435,0.32496152248211546
"20147, USA",66556.0,1779.707227403314,1272.931776946235,52.28559865138093,0.4323086167589234
"17603, USA",66519.0,2966.074421540477,851.6035251647111,78.11029197787124,0.18401689753821474
"77840, USA",66392.0,2620.7256087604837,2287.878817522872,29.01901949154974,0.3749413127936934
