longname,Silent %,Boomer %,Gen X %,Millennial %,Gen Z %,Gen Alpha %,geoid
"Houston County, Georgia, USA",0.047573691274035816,0.20456673410289802,0.1896341441870675,0.21412514749733494,0.20699930938286223,0.1371009735558016,13153
"Olmsted County, Minnesota, USA",0.06574368661761777,0.21706601710081558,0.1801426724995029,0.21332521376019084,0.19009743487770925,0.13362497514416366,27109
"Hampshire County, Massachusetts, USA",0.06490328162659907,0.24186391446758534,0.1603547370372658,0.15184475619553792,0.3117792472653116,0.06925406340770018,25015
"Portage County, Ohio, USA",0.0651278281870572,0.24337078512881669,0.17604402799310687,0.1707381853894759,0.24796629956083185,0.09675287374071154,39133
"Johnson County, Indiana, USA",0.056980449358015314,0.21212728262979008,0.19856766350108596,0.19979466504735854,0.20645553058426575,0.12607440887948437,18081
"Dorchester County, South Carolina, USA",0.050503113707916936,0.2185196927685659,0.2045535992356902,0.20291277686994985,0.1946921613775,0.12881865604037715,45035
"Comal County, Texas, USA",0.06535387214652787,0.26117869919427633,0.19576082991481977,0.1772464593586207,0.1819694477687398,0.11849069161701563,48091
"Rensselaer County, New York, USA",0.06617843289371617,0.25099767261443007,0.1840124127230412,0.20447478665632232,0.19129868114817666,0.10303801396431357,36083
"Catawba County, North Carolina, USA",0.06920333861453161,0.2500948565737071,0.1997252147925599,0.17609845698746082,0.18994615507949425,0.11493197795224623,37035
"St. Clair County, Michigan, USA",0.07305616276466152,0.27513233262815723,0.19761793633582742,0.16774943263028194,0.18333674164717373,0.10310739399389829,26147
"Ouachita Parish, Louisiana, USA",0.059372015952367706,0.21297284477647357,0.1842760583422271,0.19705168292485006,0.2119680203710984,0.13435937763298317,22073
"Jackson County, Michigan, USA",0.07013964482318903,0.25268559698939397,0.19405343202811592,0.18226604049388861,0.18580536808384915,0.11504991758156317,26075
"Indian River County, Florida, USA",0.15342843761471345,0.334660320755434,0.15236515993468405,0.13558689130517343,0.14002987303958203,0.08392931735041308,12061
"Alexandria city-County, Virginia, USA",0.04338714400462662,0.18585239899367403,0.2139930154447496,0.3146651926212548,0.12537731640793903,0.11672493252775587,51510
"Fairfield County, Ohio, USA",0.061952011775006165,0.2274999682785395,0.20191978277144024,0.18425727373082448,0.200650924363351,0.12372003908083874,39045
"Martin County, Florida, USA",0.15344580383140766,0.3163027481793549,0.17035427575273332,0.13513513513513523,0.14277773917876777,0.08198429792260109,12085
"Stearns County, Minnesota, USA",0.06335401362615585,0.2102665600933788,0.16483335236427793,0.18071150357147428,0.25283878252705483,0.12799578781765827,27145
"Centre County, Pennsylvania, USA",0.059926107289194855,0.2021034875597153,0.16751741891628186,0.18737529818289447,0.3018649412445947,0.0812127468073188,42027
"Sullivan County, Tennessee, USA",0.09255301888482924,0.2694729198458926,0.19963064410297385,0.17009906484023476,0.17136567392808674,0.09687867839798271,47163
"Schenectady County, New York, USA",0.07228517918928352,0.23736152112497227,0.18875662635304602,0.19507983366663495,0.1857600863409834,0.1207567533250799,36093
"Bibb County, Georgia, USA",0.06159746284562006,0.2208970652985435,0.16846934803555577,0.20319569143199906,0.2162962395747587,0.12954419281352295,13021
"Rankin County, Mississippi, USA",0.05960192756260749,0.2176902570937897,0.19860046651116298,0.21667136595493747,0.18266347115064208,0.1247725117268604,28121
"Stafford County, Virginia, USA",0.0363933490700631,0.18757619776400086,0.21688153355295575,0.20098051931208022,0.2280550439677311,0.130113356333169,51179
"Madera County, California, USA",0.05308245470365433,0.19604744600266177,0.1811150066537,0.20040434026000548,0.2217729552666608,0.1475777971133176,06039
"Columbia County, Georgia, USA",0.04938615709711295,0.20772132698964146,0.20949738776462654,0.19895121666645052,0.20475258306649252,0.12969132841567602,13073
"Franklin County, Pennsylvania, USA",0.084798704303563,0.247082112190858,0.18845441925034676,0.18044629543935417,0.1786081546609085,0.12061031415496952,42055
"Mesa County, Colorado, USA",0.07676891747745428,0.2551184665610761,0.17320360733102777,0.1929857452241646,0.18608785596534919,0.11583540744092818,08077
"Carolina Municipio, Puerto Rico, USA",0.11518990702894083,0.23877509093805563,0.19483844475257409,0.1855962294810868,0.18250905475432205,0.08309127304502052,72031
"Santa Fe County, New Mexico, USA",0.08858831493438857,0.3136195584253283,0.17816600708185804,0.16924859404290774,0.16005780045823764,0.09031972505727963,35049
"Washington County, Maryland, USA",0.07235833614799055,0.23498921769856307,0.19977136324664177,0.19353581542778442,0.18329912442516047,0.11604614305385973,24043
"Monroe County, Michigan, USA",0.07076410044750309,0.26638213520367443,0.19665209186791535,0.17480043703673737,0.18229478158803883,0.10910645385613095,26115
"Canadian County, Oklahoma, USA",0.049353724846864976,0.19753396748118066,0.18631510709513532,0.230628282641195,0.19208329474645103,0.14408562318917298,40017
"Berrien County, Michigan, USA",0.08152311312498764,0.26307021126258423,0.1841335900377922,0.17174565514737844,0.18188418480128088,0.1176432456259766,26021
"Cumberland County, New Jersey, USA",0.06283847896669909,0.21384447557142025,0.186869436680631,0.21259222442406095,0.19447976710710635,0.12937561725008237,34011
"Citrus County, Florida, USA",0.1613689034025084,0.3631096597492882,0.15029495417676184,0.1223598967660376,0.12972058358790645,0.07314600231749736,12017
"Merrimack County, New Hampshire, USA",0.07028887664898234,0.26856741327654216,0.1976150998788864,0.181594876501995,0.18278584586842705,0.09914788782516701,33013
"Johnson County, Iowa, USA",0.04430525643305478,0.17403989909966888,0.15798936989982415,0.21713329776794243,0.29299954555333807,0.11353263124617165,19103
"Kings County, California, USA",0.0419654084944729,0.15625432064626968,0.18269502985772312,0.23967159796427626,0.23385806553556265,0.1455555775016953,06031
"Penobscot County, Maine, USA",0.07207757652206466,0.26576922824237376,0.18589326658388722,0.18969719665464377,0.1897563251013391,0.09680640689569145,23019
"Scott County, Minnesota, USA",0.040991388532306404,0.194025459991442,0.21846250534873743,0.19493474540008549,0.20857402652973925,0.1430118741976894,27139
"Sandoval County, New Mexico, USA",0.06499826915636646,0.2514067346786407,0.19001269285331226,0.18591975673162403,0.1965627481724327,0.11109979840762384,35043
"Orange County, North Carolina, USA",0.051846999772044024,0.21292870771216987,0.18227530926264895,0.17721865124112077,0.2803778538570584,0.09535247815495783,37135
"Parker County, Texas, USA",0.05613143374101365,0.23661802586962963,0.20096268723714306,0.1815362941375524,0.19621140445985272,0.12854015455480863,48367
"Wilson County, Tennessee, USA",0.05641039294068148,0.23268762100511112,0.21081901605348044,0.18643318880385926,0.18893910307469924,0.12471067812216838,47189
"Rowan County, North Carolina, USA",0.06858091422927073,0.2459049004005927,0.19249025956209254,0.1838404763211322,0.18970531745596206,0.1194781320309497,37159
"Coweta County, Georgia, USA",0.050880437182601,0.22143409141090736,0.2126159196290574,0.19183318613380435,0.1971875689997792,0.1260487966438506,13077
"Kaufman County, Texas, USA",0.04177102286917122,0.18707766955653074,0.19617538977487584,0.21225159656070502,0.21123836026972076,0.15148596096899633,48257
"Coconino County, Arizona, USA",0.04391024756437499,0.19974194794800249,0.15653547870725606,0.19453950818314802,0.303100764496454,0.10217205310076434,04005
"Rock Island County, Illinois, USA",0.08137863353007051,0.2475016241171029,0.17277841513815345,0.18579208536635902,0.19090632645444847,0.12164291539386575,17161
"Douglas County, Georgia, USA",0.04165969899665547,0.1969411928651058,0.21939102564102597,0.19011984392419157,0.2289994425863992,0.12288879598662192,13097
"Sussex County, New Jersey, USA",0.0652700495529164,0.28099133516042407,0.21076599396506351,0.16711651856158116,0.17812750878941447,0.09772859397060045,34037
"Randolph County, North Carolina, USA",0.07040052145783839,0.24807234499419806,0.19928051996707494,0.17631362226920552,0.18499880399891477,0.12093418731276831,37151
"Lebanon County, Pennsylvania, USA",0.08330643010541429,0.2446415788217796,0.18409527953623472,0.17356091124742082,0.19586485689822114,0.11853094339092948,42075
"Taylor County, Texas, USA",0.06272091661434037,0.18927041957400562,0.15125688765971257,0.20855939437981125,0.2524217046825505,0.13577067708957968,48441
"Jackson County, Mississippi, USA",0.06301592778830199,0.23294001245580045,0.18771793204281897,0.20255433383760332,0.19994186085935337,0.1138299330161219,28059
"Schuylkill County, Pennsylvania, USA",0.08453121947134841,0.26586094286431966,0.1969255031121789,0.1824950456359728,0.16732492254444967,0.10286236637173053,42107
"Livingston Parish, Louisiana, USA",0.049334666127877395,0.2013795841397448,0.1936096755212433,0.21810331993449464,0.20161353211822175,0.13595922215841807,22063
"Wright County, Minnesota, USA",0.04895989706197732,0.20119379512474067,0.21109443133890912,0.187154192579884,0.20352419758381607,0.14807348631067288,27171
"Randall County, Texas, USA",0.05876013105707879,0.2104888773926541,0.17809105018106608,0.2129246421796861,0.20986376961545056,0.12987152957406448,48381
"Spotsylvania County, Virginia, USA",0.052847406401524605,0.2220910428208379,0.20316205792846895,0.1914087190743167,0.20320451899460587,0.127286254780246,51177
"Monroe County, Indiana, USA",0.05118090577720077,0.18349513870560463,0.14335646876716432,0.2021699277404077,0.33295765002960237,0.08683990898002009,18105
"Napa County, California, USA",0.08099115773955068,0.2477772864374278,0.19562428890877925,0.18561762946063534,0.19014787101881353,0.09984176643479346,06055
"Marathon County, Wisconsin, USA",0.0730466507263967,0.24861007144051128,0.1894518049085373,0.18355778105627302,0.18198797938908487,0.1233457124791967,55073
"Ponce Municipio, Puerto Rico, USA",0.10500858717848138,0.2527346350724724,0.17231774288839827,0.18333658285359822,0.19959677053371674,0.08700568147333315,72113
"Florence County, South Carolina, USA",0.06489845275212001,0.2348771817360646,0.19215303476208515,0.1848393018444591,0.20031178064628904,0.12292024825898211,45041
"Hampton city-County, Virginia, USA",0.06107847088142315,0.22841178188313296,0.1593451701201602,0.22124665478375252,0.21913211418002768,0.11078580815150345,51650
"Washington County, Wisconsin, USA",0.07231841526045468,0.26600880410858424,0.20035216434336087,0.16954512105649253,0.1831181217901688,0.10865737344093905,55131
"Brunswick County, North Carolina, USA",0.1019340057052055,0.4010520264177185,0.1608158472112332,0.1315995932326584,0.12713715274607298,0.07746137468711133,37019
"Humboldt County, California, USA",0.06411753543433497,0.2465806413943098,0.1754127315456816,0.1986001430510756,0.2079933437458945,0.10729560482870346,06023
"Clark County, Ohio, USA",0.07950235097554122,0.2521433458781336,0.1813507738285887,0.17089686707859955,0.197012660206073,0.11909400203306389,39023
"Boone County, Kentucky, USA",0.048856232215692456,0.2126538830154758,0.21131657738913365,0.18662100015601882,0.19748289363219634,0.14306941359148292,21015
"Grayson County, Texas, USA",0.068916955404046,0.24522931336388357,0.17594724488655483,0.18400953764762873,0.19811482433590366,0.1277821243619833,48181
"Blount County, Tennessee, USA",0.08220896433044973,0.26700034692839103,0.19293177994747812,0.17717504349817,0.17450387644051463,0.10617998885499658,47009
"Warren County, Kentucky, USA",0.04877041796781171,0.18992463367763665,0.17452858515493616,0.19691328368964678,0.26358695652173914,0.1262761229882295,21227
"Calhoun County, Michigan, USA",0.07106931829189209,0.24401856833101096,0.1852809465974202,0.18142123734231488,0.19442353975575077,0.12378638968161121,26025
"Harnett County, North Carolina, USA",0.04855193351067826,0.18887235673384756,0.18729428738897153,0.2288425988547724,0.20197784691224438,0.14446097659948598,37085
"Cambria County, Pennsylvania, USA",0.09498984795667305,0.283525444993968,0.18250913570984714,0.15530732952566031,0.18357634131319203,0.10009190050065953,42021
"Tangipahoa Parish, Louisiana, USA",0.05254656884943997,0.21609606617758065,0.17096881321136373,0.21480542221417145,0.21297889683905444,0.1326042327083899,22105
"Cache County, Utah, USA",0.037933835979438606,0.13254064068396326,0.14160649339802434,0.1980896410863832,0.31996233950631403,0.16986704934587657,49005
"Washington County, Tennessee, USA",0.07372772910719556,0.24399736497383884,0.18420195809702652,0.18807120628166038,0.20584248903965388,0.10415925250062472,47179
"Wood County, Ohio, USA",0.05880391116501185,0.21672856818009573,0.16589100280451724,0.18149776396573974,0.26595164102175345,0.111127112862882,39173
"Kendall County, Illinois, USA",0.036326927047882776,0.168893443563251,0.23381539802840384,0.19700666121125462,0.21071147242595017,0.15324609772325756,17093
"Pickens County, South Carolina, USA",0.06698195452756948,0.22392895993581097,0.16504779465656524,0.17916631306078667,0.2664696760455811,0.09840530177368673,45077
"Tazewell County, Illinois, USA",0.08005182721231738,0.24474719079839627,0.1952006789061736,0.17991771293482928,0.17671260901520727,0.1233699811330762,17179
"Black Hawk County, Iowa, USA",0.06772656701878298,0.21824104234527658,0.15683886876312828,0.19388718073609534,0.24073031142500595,0.12257602971171082,19013
"Strafford County, New Hampshire, USA",0.0582145422449963,0.23039688246380088,0.17817716221237845,0.19470542055217047,0.24560297454415508,0.09290301798249882,33017
"Madison County, Indiana, USA",0.07364057921976064,0.24190038219891197,0.19316809831048068,0.18843867514630522,0.18942301037397052,0.11342925475057096,18095
"Rapides Parish, Louisiana, USA",0.06544584888738994,0.22774971446967965,0.17941268904406768,0.19202201457929308,0.2014272683371791,0.13394246468239043,22079
"Washington County, Rhode Island, USA",0.08319942015815021,0.29007476425672496,0.17210727891543676,0.14879761808127848,0.22428160499391125,0.08153931359449838,44009
"Sumter County, Florida, USA",0.2480464915380684,0.4671692778890329,0.09634428868732105,0.08934699807594156,0.061342129029724794,0.037750814779911365,12119
"Skagit County, Washington, USA",0.08077085334264948,0.2659200951701329,0.1720070746164885,0.18840655577733378,0.17236632972354152,0.1205290913698538,53057
"Wichita County, Texas, USA",0.06226288257520135,0.20516307497353464,0.16704656966905904,0.20610574954218516,0.2332733215370243,0.12614840170299554,48485
"Berkshire County, Massachusetts, USA",0.09822680476260562,0.299460062437543,0.1784505263810237,0.1615474595046831,0.17704064637575612,0.08527450053838859,25003
"Hunterdon County, New Jersey, USA",0.07381852095468883,0.2909867634606795,0.21092774484634952,0.14446208161142876,0.18829780904031918,0.09150708008653421,34019
"Bossier Parish, Louisiana, USA",0.0574817980721541,0.20570605810390025,0.17582893393490223,0.22433568513998287,0.20574900046985656,0.13089852427920406,22015
"Fayette County, Pennsylvania, USA",0.086757855876376,0.2792431767635873,0.19275957572786667,0.17584489344204968,0.15809523876498988,0.10729925942513059,42051
"Clarke County, Georgia, USA",0.04248215609033108,0.15999063926050172,0.1453800850267171,0.22193533289129838,0.335247084519677,0.09496470221147468,13059
"Linn County, Oregon, USA",0.0706210691823899,0.25041666666666673,0.17783805031446576,0.1966666666666663,0.18305031446540868,0.12140723270440268,41043
"Sebastian County, Arkansas, USA",0.06370905339179793,0.22539295456499464,0.18560117554185204,0.19497268272094143,0.19785682463010254,0.1324673091503114,05131
"Chautauqua County, New York, USA",0.08443520255987798,0.2696200870207864,0.17554393100274462,0.17040174130678956,0.19088508307882446,0.10911395503097694,36013
"Caguas Municipio, Puerto Rico, USA",0.09882043915960595,0.2394995798278747,0.2015494511286158,0.18873322824201724,0.18846780659812926,0.08292949504375698,72025
"Ascension Parish, Louisiana, USA",0.041958990813239685,0.1968808115636647,0.1986048256431132,0.21416884163813252,0.2004725075625158,0.147914022779334,22005
"Cochise County, Arizona, USA",0.09482620791097737,0.26233492149777743,0.1589230326479706,0.18288139929012276,0.18048316439100856,0.12055127426214313,04003
"Richland County, Ohio, USA",0.08425432114630872,0.2468996980016704,0.18640364968193854,0.18069298978346082,0.1863393947182414,0.1154099466683801,39139
"Gregg County, Texas, USA",0.06341317558831144,0.21082234290147384,0.16978600982673903,0.20293509180243102,0.2160427980346523,0.13700058184639247,48183
"Bonneville County, Idaho, USA",0.0517036075912985,0.18538896781663985,0.16558129603928654,0.20543479153493047,0.21942827109902985,0.1724630659188149,16019
"Kennebec County, Maine, USA",0.07847160828270866,0.2792859286415287,0.18959713852367935,0.17521676007559212,0.17694435207189405,0.1004842124045971,23011
"Faulkner County, Arkansas, USA",0.04734923817486684,0.1892670730816376,0.17089722463491647,0.2131973926666717,0.25323278486253037,0.1260562865793771,05045
"Morgan County, Alabama, USA",0.07132487276523546,0.24186023750489352,0.1947181260602895,0.18347089912566839,0.18314465613989353,0.12548120840401963,01103
"Saline County, Arkansas, USA",0.07235830853255731,0.2312277201818356,0.19367498446544754,0.19647937992608858,0.1811410537331983,0.12511855316087261,05125
"Blair County, Pennsylvania, USA",0.08839173499787911,0.26479813355343645,0.18792007086309234,0.17687683797635353,0.17470703107424224,0.10730619153499635,42013
"Jasper County, Missouri, USA",0.06370689584545186,0.21230716292940308,0.17960166804578118,0.20359006709869884,0.20485994478080197,0.13593426129986316,29097
"Berkeley County, West Virginia, USA",0.05094637223974766,0.22989374066080012,0.20633405279760927,0.19931927610825137,0.19191432840777042,0.12159222978582117,54003
"San Juan County, New Mexico, USA",0.058700533715178416,0.2202225982816974,0.17310758916948715,0.19944350429575536,0.21628482166102603,0.1322409528768556,35045
"Comanche County, Oklahoma, USA",0.05245181149281484,0.1881944330134484,0.16646639561488744,0.23153528336982054,0.22667939622393043,0.1346726802850984,40031
"Clark County, Indiana, USA",0.05836002828972002,0.23388109997087847,0.19763697632816063,0.2075466988392895,0.18137870782543566,0.12119648874651576,18019
"La Crosse County, Wisconsin, USA",0.06661346235379209,0.22413148115819181,0.164201810609272,0.19098685687208572,0.24983581481573797,0.1042305741909203,55063
"Allegan County, Michigan, USA",0.06232728734361648,0.24973622067025153,0.18970339479810344,0.17982213736622638,0.19134468840543292,0.12706627141636906,26005
"Tom Green County, Texas, USA",0.06301659834688533,0.20553054230226445,0.16249748000806358,0.2107721255291981,0.22826926953833826,0.12991398427525025,48451
"Fayette County, Georgia, USA",0.07046712156702988,0.26368944563261687,0.2096106188681806,0.1401110092677464,0.21519503004379267,0.10092677462063351,13113
"Carroll County, Georgia, USA",0.05073394030506246,0.20128038377730068,0.18371311295417336,0.1989324504653637,0.24176956470329908,0.12357054779480069,13045
"Gallatin County, Montana, USA",0.043478260869565064,0.19312058256586012,0.17330477618333698,0.23387449132576532,0.24695652173913094,0.1092653673163417,30031
"Douglas County, Kansas, USA",0.04661723818350326,0.1793074395484034,0.1460780183671752,0.21625242227651875,0.3062431544359252,0.10550172718847424,20045
"Potter County, Texas, USA",0.050578362440462585,0.18770528296497846,0.17777609771259154,0.21887889250102902,0.2126038490293424,0.15245751535159605,48375
"Lowndes County, Georgia, USA",0.04863032945323873,0.17574529322104598,0.15993255958513974,0.20710678917206643,0.26995750913255623,0.13862751943595286,13185
"Sheboygan County, Wisconsin, USA",0.07238275134436058,0.2567983799605206,0.187623374855353,0.17954870328772735,0.18969096725886586,0.11395582329317269,55117
"Missoula County, Montana, USA",0.05705449867523164,0.2203716167287158,0.1710186660305507,0.2316002010581109,0.22641187946736682,0.0935431380400241,30063
"Oswego County, New York, USA",0.06318474143993762,0.25503520619561265,0.18857133173472046,0.17411603216431246,0.20939848668434793,0.10969420178106891,36075
"Wayne County, North Carolina, USA",0.0647544313626694,0.23129872335247373,0.17858218923556754,0.18956492903092745,0.20946100876076332,0.1263387182575986,37191
"Wayne County, Ohio, USA",0.07355936264526168,0.24081363706378656,0.17406596039637867,0.16827260435742553,0.2130363346968113,0.13025210084033628,39169
"Robeson County, North Carolina, USA",0.05558921538927608,0.22316469756639462,0.18401831094954363,0.1835302433605978,0.21857854522198616,0.1351189875122017,37155
"Calhoun County, Alabama, USA",0.06856358306267976,0.24678148335656155,0.1810872369212438,0.1929753554857971,0.19595517285379702,0.11463716831992084,01015
"Jefferson County, New York, USA",0.05511616323232862,0.1937736190332913,0.1515386151687915,0.23503335818968793,0.21752114076466736,0.14701710361123332,36045
"Henderson County, North Carolina, USA",0.10881360168631103,0.29516749780244184,0.1823467391416486,0.1600062444064903,0.15509139981270498,0.09857451715040329,37089
"Flagler County, Florida, USA",0.1259746417533017,0.33804263838156795,0.17379355155942672,0.13239322843495352,0.1465826074740097,0.0832133323967405,12035
"Lycoming County, Pennsylvania, USA",0.0810245550168893,0.257241367240143,0.178719568755796,0.187242942401596,0.18609657489892764,0.10967499168664797,42081
"St. Mary's County, Maryland, USA",0.05011085691066959,0.21283643526574747,0.1939068448621576,0.20775733378088307,0.20631751892517372,0.12907101025536855,24037
"Northwest Hills Planning Region, Connecticut, USA",0.09052610953267372,0.3070441853629862,0.18996766924659547,0.15912430862955007,0.16176955208992025,0.09156817513827428,09160
"Newton County, Georgia, USA",0.04755442109615142,0.20151534216533934,0.20001438047132,0.19484639859071406,0.22436231597490605,0.13170714170156922,13217
"Ontario County, New York, USA",0.08000178475816527,0.2759146885597,0.18273246475102659,0.1713189362841331,0.1850526503658757,0.10497947528109926,36069
"Albemarle County, Virginia, USA",0.07768815018510121,0.2401707944994124,0.1732025814038566,0.18976306079084101,0.21214617921394224,0.10702923390684652,51003
"LaPorte County, Indiana, USA",0.06906510732368239,0.2493849390287385,0.18536511445482487,0.1985933823005059,0.17933038579476562,0.11826107109748256,18091
"Delaware County, Indiana, USA",0.0727062588904695,0.21762091038406808,0.162793385490754,0.167371977240398,0.2759690611664297,0.10353840682788075,18035
"Craighead County, Arkansas, USA",0.05659158134243443,0.19003412969283215,0.1732605233219571,0.22190671217292354,0.2185665529010244,0.1396405005688284,05031
"Douglas County, Oregon, USA",0.10628839898807384,0.3003614022406937,0.16770870979400113,0.16295627032887589,0.15998373689916826,0.10270148174918724,41019
"Androscoggin County, Maine, USA",0.0695428436826178,0.25168058852307557,0.18551704143941725,0.18919531065973302,0.1883436916776891,0.11572052401746727,23001
"Cowlitz County, Washington, USA",0.07368190248225363,0.2561553852197667,0.18101172149793998,0.18509551696099766,0.185278237115945,0.1187772367230969,53015
"Hardin County, Kentucky, USA",0.05420606226484993,0.21568383286616546,0.18525699513733115,0.2072929461536316,0.20593114144183025,0.13162902213619157,21093
"Mercer County, Pennsylvania, USA",0.09478851963746186,0.2743759890663211,0.18571068910948077,0.15537332757876612,0.18891166738598775,0.10083980722198256,42085
"Hanover County, Virginia, USA",0.069180609103296,0.2587553865091957,0.1969725637969545,0.1695367742509199,0.20115047923645982,0.10440418710317415,51085
"LaSalle County, Illinois, USA",0.0807466404815159,0.2580237484770794,0.18258687469314275,0.184623497536049,0.1791046133144216,0.11491462549779116,17099
"Warren County, New Jersey, USA",0.07696711630437972,0.2694676168916752,0.2022053088765581,0.17019475438858722,0.18424647275268569,0.09691873078611413,34041
"Terrebonne Parish, Louisiana, USA",0.0556568638556377,0.2214811132776663,0.18322046889815305,0.20561689414123008,0.20662807699014832,0.12739658283716446,22109
"Pennington County, South Dakota, USA",0.06635267278096178,0.26152869640409515,0.15783712180448364,0.2005666608406082,0.1872464514704665,0.1264683966993848,46103
"Eaton County, Michigan, USA",0.07102741988767759,0.2598190360826633,0.18318467129170782,0.19254487391256447,0.18289101787615197,0.11053298094923483,26045
"Madison County, Mississippi, USA",0.04510014041829854,0.22310804818564783,0.19919998521912644,0.19794361096740803,0.20811469957874534,0.12653351563077378,28089
"Bartow County, Georgia, USA",0.05209144509956613,0.2204824415025776,0.20464827381614553,0.19068676530574372,0.2017002262023958,0.13039084807357107,13015
"Miami County, Ohio, USA",0.07589505000046336,0.24858432422913995,0.19207777643907717,0.17874123022456198,0.18744381319567427,0.11725780591108341,39109
"Bradley County, Tennessee, USA",0.06864481431684355,0.2320459919328669,0.19674532894431818,0.1868885901061709,0.20039872038573853,0.11527655431406199,47011
"St. Lawrence County, New York, USA",0.06975633062589608,0.2455070013598442,0.17628358263809724,0.1697324414715721,0.23205556984821238,0.10666507405637811,36089
"Cass County, Missouri, USA",0.07140586728493173,0.23756146813005988,0.19005104425705377,0.18524577903258954,0.18986406895649108,0.12587177233887412,29037
"Rockwall County, Texas, USA",0.046565995419426555,0.19746833037148218,0.21329126554971645,0.1947979130831445,0.21093445598563113,0.1369420395905992,48397
"Yamhill County, Oregon, USA",0.0686668410823743,0.2323964718194053,0.18535094931977825,0.19173269547017485,0.20584168037075792,0.11601136193750944,41071
"Kankakee County, Illinois, USA",0.07099644786501859,0.22769740250129492,0.18468326796418283,0.1792070598682751,0.21783652778805612,0.11957929401317241,17091
"Houston County, Alabama, USA",0.07216397912651032,0.23952799586291187,0.19396361243006918,0.18598091298011385,0.18758873583752533,0.12077476376286937,01069
"Matanuska-Susitna Borough, Alaska, USA",0.037263475240386826,0.21654947709419756,0.18697276395741813,0.21269205201906283,0.20434053947775002,0.14218169221118468,02170
"Carver County, Minnesota, USA",0.047363142657104375,0.21165818305674905,0.2098889246314831,0.18587620867788135,0.20293488750544025,0.1422786534713419,27019
"Platte County, Missouri, USA",0.055224405593740825,0.22123035678635616,0.2015324796319,0.20671362975216045,0.18955404082175945,0.12574508741408322,29165
"Navajo County, Arizona, USA",0.068502659250157,0.2467709105235018,0.16395426277331251,0.17431924133984963,0.20803121687662296,0.13842170923655606,04017
"Walworth County, Wisconsin, USA",0.06915852565010146,0.2573410731983583,0.17950823540516309,0.1624050214734058,0.22926046533578717,0.10232667893718417,55127
"Vigo County, Indiana, USA",0.06770368840532097,0.21554030584944003,0.17027308656346601,0.19208058353595012,0.24405058062578028,0.11035175502004262,18167
"Woodbury County, Iowa, USA",0.05843846929649301,0.21305017982531205,0.17776065155753504,0.1897299765941659,0.21726513291849817,0.14375558980799594,19193
"Monongalia County, West Virginia, USA",0.04679558343472092,0.18758032785444817,0.16546898166992546,0.22815125046398843,0.2798425463988583,0.09216131017805859,54061
"Tompkins County, New York, USA",0.055462996270281555,0.20393229709006222,0.15094946894110134,0.17796626214051756,0.33465230314848793,0.07703667240954955,36109
"Eau Claire County, Wisconsin, USA",0.06020569169058776,0.2144934699541854,0.15988631827082087,0.20136684219531237,0.2557363648461113,0.1083113130429822,55035
"Sumter County, South Carolina, USA",0.0649819494584838,0.22599656992334466,0.166965140187801,0.20105744904630604,0.2088746126950739,0.13212427868899068,45085
"Franklin County, Missouri, USA",0.07046802963644551,0.25872463601422396,0.17772282447211282,0.1877677775541306,0.18077081596074038,0.12454591636234673,29071
"Flathead County, Montana, USA",0.06893617021276595,0.27724371373307594,0.1840715667311409,0.18312379110251453,0.173230174081238,0.11339458413926462,30029
"Fond du Lac County, Wisconsin, USA",0.07539705457695622,0.256492443931081,0.1863701992492058,0.18074886899605364,0.19193377610934656,0.10905765713735677,55039
"Macon County, Illinois, USA",0.08484534797902814,0.2539801209611717,0.17113801267120954,0.1784608601470326,0.18871668056474095,0.12285897767681721,17115
"Adams County, Pennsylvania, USA",0.08315507506118609,0.273371104815864,0.18616908519781855,0.1626968067680328,0.19261528974195918,0.10199263841513949,42001
"Bay County, Michigan, USA",0.0842618189882302,0.27222253868198387,0.18617983475068847,0.18054197545392825,0.17162802370150948,0.10516580842365979,26017
"Cecil County, Maryland, USA",0.05788000481046077,0.2509611456247077,0.20412175092298493,0.18201603528175125,0.1883435864069883,0.1166774769531069,24015
"Wicomico County, Maryland, USA",0.06231169409918332,0.22321575617837147,0.17229687182120243,0.17181248365189927,0.2504674345833774,0.1198957596659661,24045
"Limestone County, Alabama, USA",0.05815289578777655,0.22980206435524492,0.21537614173674233,0.19831559602234716,0.18441891306057187,0.11393438903731724,01083
"Etowah County, Alabama, USA",0.07331735415780732,0.2523292225615644,0.19701743534232768,0.17859628097576152,0.1825781884254071,0.11616151853713186,01055
"Daviess County, Kentucky, USA",0.06891538521583013,0.2339688548903286,0.1834848957926783,0.18533877136835555,0.19410077277339757,0.13419131995940975,21059
"Whitfield County, Georgia, USA",0.056618417478365796,0.19901820016298694,0.193032325662618,0.1980965501183586,0.21839225425899345,0.13484225231867727,13313
"Nevada County, California, USA",0.10361445783132534,0.33948476834165936,0.17045743951415424,0.15615633264766393,0.142178469977471,0.0881085316877262,06057
"Allen County, Ohio, USA",0.07234877320372429,0.23868360953329007,0.1818332650153231,0.17786106068591348,0.20877008061525199,0.12050321094649705,39003
"Columbiana County, Ohio, USA",0.08209633444410779,0.2775991634988424,0.19048968543256714,0.1702025779089424,0.17209838660816337,0.10751385210737686,39029
"Highlands County, Florida, USA",0.18154861921046891,0.3037045090635941,0.14100460592642367,0.14405875027180887,0.14001620969814355,0.08966730582956099,12055
