longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"New York NY Media Market, USA",0.2625898710757397,0.26703005348617226,-0.004440182410432536
"Los Angeles CA Media Market, USA",0.2817680258874889,0.30935860222420686,-0.027590576336717965
"Chicago IL Media Market, USA",0.3089749474450715,0.3198591296864414,-0.010884182241369944
"Philadelphia PA Media Market, USA",0.24727134590764677,0.22837642010611017,0.018894925801536594
"Dallas-Ft.Worth TX Media Market, USA",-0.04363418090397833,-0.1170104035174199,0.07337622261344157
"San Francisco-Oakland-San Jose CA Media Market, USA",0.5497380657923715,0.566063483720429,-0.01632541792805753
"Houston TX Media Market, USA",-0.016413310562437236,-0.03690971212337952,0.020496401560942283
"Atlanta GA Media Market, USA",0.06759763442411047,0.0020096819672719554,0.06558795245683852
"Washington DC (Hagerstown MD) Media Market, USA",0.38889777734726083,0.3433649875578717,0.04553278978938913
"Boston MA (Manchester NH) Media Market, USA",0.304643141731717,0.23373662257835973,0.0709065191533573
"Phoenix (Prescott) AZ Media Market, USA",-0.03541610647609496,-0.07764510816725573,0.04222900169116077
"Seattle-Tacoma WA Media Market, USA",0.2927436826214845,0.26415252676834344,0.028591155853141037
"Tampa-St.Petersburg (Sarasota) FL Media Market, USA",-0.08072311974321436,-0.08370842045465005,0.0029853007114356844
"Detroit MI Media Market, USA",0.1448924286409715,0.11626063081835426,0.028631797822617225
"Minneapolis-St. Paul MN Media Market, USA",0.08442564665979257,0.028589119863886042,0.05583652679590653
"Miami-Ft. Lauderdale FL Media Market, USA",0.16922898997515312,0.30988083684473355,-0.14065184686958043
"Denver CO Media Market, USA",0.18609864705004991,0.10041117706417625,0.08568746998587366
"Sacramento-Stockton-Modesto CA Media Market, USA",0.11468991959778785,0.10133341391204437,0.01335650568574348
"Orlando-Daytona Beach-Melbourne FL Media Market, USA",-0.028014714100530712,-0.02866096413300902,0.0006462500324783092
"Cleveland-Akron (Canton) OH Media Market, USA",0.009476109646190214,0.026493411667493024,-0.01701730202130281
"Portland OR Media Market, USA",0.19902512364737418,0.15676162910602487,0.04226349454134931
"Salt Lake City UT Media Market, USA",-0.22291982247788492,-0.2043480718460935,-0.018571750631791423
"Charlotte NC Media Market, USA",-0.07297135581702396,-0.11100224938308259,0.03803089356605863
"Raleigh-Durham (Fayetteville) NC Media Market, USA",0.16582324890351002,0.14694241115508058,0.01888083774842944
"San Diego CA Media Market, USA",0.227730817444315,0.19885535176554914,0.028875465678765866
"St. Louis MO Media Market, USA",-0.026541434538055683,-0.0593736850581042,0.03283225052004851
"Indianapolis IN Media Market, USA",-0.10796499562409753,-0.15760109272858952,0.04963609710449199
"Nashville TN Media Market, USA",-0.2163685893405464,-0.25634443538066465,0.03997584604011825
"Baltimore MD Media Market, USA",0.232115431739178,0.1517663195237804,0.08034911221539762
"San Antonio TX Media Market, USA",-0.004173615543522274,-0.03312062260257358,0.028947007059051302
"Pittsburgh PA Media Market, USA",-0.06759245000394863,-0.09098531557869359,0.02339286557474496
