longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %
"Sunbury MSA, PA, USA",0.1237453679477103,0.4903388640458557,0.3011619175043866,0.2084992184497576,0.7528090935058998,0.2021110468382938,0.045079859655806506
"Ukiah MSA, CA, USA",0.15827466918098623,0.4457811629406401,0.2841628239873318,0.2700560130720281,0.7123676140772197,0.20277923361596814,0.08485315230681222
"Clarksburg MSA, WV, USA",0.15370598820693324,0.45932276039434206,0.2942706100871553,0.24640662951850265,0.7177480741710562,0.20993819078646897,0.0723137350424748
"Huntsville MSA, TX, USA",0.19908909071250946,0.5663036515054453,0.2542567180282545,0.1794396304663003,0.7850437096161156,0.15121626757886736,0.0637400228050171
"Parkersburg-Vienna MSA, WV, USA",0.15176730179580666,0.4988625512167057,0.29270134173331974,0.2084361070499745,0.7325952271743937,0.20685570816034363,0.06054906466526263
"Beaver Dam MSA, WI, USA",0.074608283022857,0.3692159474086878,0.37066107506163043,0.2601229775296818,0.6742030802292264,0.2726241642788921,0.053172755491881565
"Mayagüez MSA, PR, USA",0.5166829839190664,0.8556021738518289,0.10489116661504237,0.039506659533128714,0.94171393695699,0.04103539886551303,0.01725066417749695
"Grants Pass MSA, OR, USA",0.1614842909839383,0.4867489211021357,0.30812216443510015,0.20512891446276418,0.7573138812742957,0.17923461723117906,0.06345150149452523
"Cullman MSA, AL, USA",0.12218614650313066,0.478247669935335,0.325814384164668,0.19593794589999697,0.7733326952832145,0.17803193440844778,0.04863537030833772
"Pine Bluff MSA, AR, USA",0.18271510067185817,0.5469847573596961,0.2845423084598777,0.16847293418042614,0.7782146106308231,0.18124908868304623,0.04053630068613073
"Branson MSA, MO, USA",0.1454040162348068,0.4752420466980905,0.3491173756624804,0.175640577639429,0.7885530180851223,0.16708634184416737,0.04436064007071037
"Pocatello MSA, ID, USA",0.1270467454074479,0.4456053895577319,0.3221570706755661,0.23223753976670203,0.7437226313286208,0.1956603742640185,0.06061699440736063
"Oak Harbor MSA, WA, USA",0.07637003480667999,0.30756292438241417,0.34471217682294,0.34772489879464596,0.6345995072057802,0.24428717609781786,0.12111331669640185
"Grand Island MSA, NE, USA",0.10413030145775345,0.39538904899135446,0.3433035037160625,0.26130744729258304,0.7126895713182498,0.23336783818865942,0.05394259049309082
"Zanesville MSA, OH, USA",0.15805463881905807,0.4784221371798646,0.30956726523403005,0.21201059758610538,0.7364199897750511,0.21515529141104295,0.04842471881390593
"Lufkin MSA, TX, USA",0.1728726883510733,0.48101184552662835,0.3208885750056178,0.19809957946775383,0.7609213661636219,0.18864177918983321,0.050436854646544876
"New Castle MSA, PA, USA",0.12471812500692643,0.47366696968495514,0.309964215950827,0.21636881436421787,0.733356773274842,0.21755911060926095,0.049084116115897
"Watertown-Fort Atkinson MSA, WI, USA",0.07349347539220957,0.33637518088656565,0.32975990077079825,0.3338649183426361,0.6549362666993505,0.2734710136046084,0.07159271969604118
"Great Falls MSA, MT, USA",0.12940302687170496,0.450371410188922,0.32222027256243785,0.2274083172486401,0.7114000881071644,0.21751048312095156,0.07108942877188403
"Orangeburg MSA, SC, USA",0.24847148807638905,0.6225593831612983,0.24909837084939684,0.12834224598930483,0.8259660496459951,0.13899172566749127,0.03504222468651369
"Elmira MSA, NY, USA",0.14478177656021315,0.43023697513368203,0.33015808082283843,0.23960494404347954,0.6979703821234959,0.24024857860637314,0.0617810392701309
"Meadville MSA, PA, USA",0.13120878848984943,0.45757712565838976,0.3466365688487585,0.19578630549285178,0.7508140722768484,0.2040128974588175,0.04517303026433406
"Kokomo MSA, IN, USA",0.11625577247293963,0.4223914172002077,0.3293245659572014,0.248284016842591,0.6923038769942961,0.23466975283128047,0.07302637017442341
"Russellville MSA, AR, USA",0.16480841022311563,0.5182687631706921,0.2966769330523586,0.18505430377694926,0.766687047793743,0.18191854342878494,0.05139440877747206
"Laurel MSA, MS, USA",0.212786387116378,0.5598566072485693,0.27247911596395447,0.16766427678747617,0.804925584691708,0.15494330262225373,0.04013111268603827
"Midland MSA, MI, USA",0.10684281017898453,0.3723379290114403,0.3084188911704312,0.3192431798181285,0.6435030629112242,0.23858295789712508,0.11791397919165073
"Indiana MSA, PA, USA",0.13473020243293102,0.47299901388378013,0.3122586018353088,0.21474238428091094,0.7474741392389072,0.20407356757580492,0.048452293185287904
"Helena MSA, MT, USA",0.08057963834530592,0.36934854831720354,0.31726130290336557,0.3133901487794309,0.6410065089696777,0.26586759803143356,0.09312589299888871
"Bloomsburg-Berwick MSA, PA, USA",0.13510022349342904,0.4459740319005088,0.3113292431093838,0.24269672499010747,0.7025100890908084,0.23439925450534044,0.06309065640385125
"Opelousas MSA, LA, USA",0.2591741491631666,0.5752031500662037,0.2566174395688797,0.1681794103649166,0.7934629613678995,0.16110311225164073,0.04543392638045986
"Key West MSA, FL, USA",0.10968143042226065,0.33344850091025424,0.29931031281891196,0.36724118627083385,0.6229593846957892,0.23923162959306954,0.13780898571114136
"Columbus MSA, IN, USA",0.1161579847767337,0.3505866328204811,0.3296907407980683,0.31972262638145066,0.6483544737744258,0.2367500857044909,0.1148954405210833
"Athens MSA, TX, USA",0.17001258614029185,0.48005884798669524,0.3051779831771516,0.21476316883615312,0.7494598926754478,0.1846818593630218,0.06585824796153042
"Centralia MSA, WA, USA",0.1317362274625522,0.4272491432597764,0.32575345098164815,0.2469974057585754,0.7182389512096229,0.22193877551020408,0.059822273280173
"Stillwater MSA, OK, USA",0.2500374185296559,0.5506619226207649,0.2602814373176908,0.18905664006154438,0.774950031015232,0.1649493417878558,0.06010062719691226
"Hinesville MSA, GA, USA",0.17130157428875198,0.48940670371034234,0.3318874350241979,0.17870586126545976,0.7530140173438191,0.19983848328109677,0.047147499375084126
"Manitowoc MSA, WI, USA",0.09494168277926776,0.403083194580008,0.3512085893092955,0.24570821611069646,0.6938983753447808,0.24956553626377131,0.05653608839144784
"Statesboro MSA, GA, USA",0.22512103667734568,0.49327385275097696,0.3044575855033371,0.20226856174568592,0.7642317380352645,0.17134061013154211,0.06442765183319339
"DuBois MSA, PA, USA",0.14755808820578675,0.47510819041513064,0.3409841320724475,0.18390767751242187,0.7672746524575605,0.19124227209071967,0.04148307545171978
"Warsaw MSA, IN, USA",0.08944083556234875,0.3704372500967367,0.35818392880175415,0.27137882110150907,0.6897054035063667,0.2390190399479015,0.07127555654573187
"Casper MSA, WY, USA",0.09877703398558188,0.376018876018876,0.3260096831525403,0.2979714408285837,0.6338489819985432,0.2745655717803753,0.09158544622108147
"Plattsburgh MSA, NY, USA",0.12712226742983243,0.395287068779147,0.3425677136415578,0.2621452175792952,0.6688199827734711,0.2676141257536606,0.06356589147286822
"Glenwood Springs MSA, CO, USA",0.07310607522938141,0.24341900446227818,0.3603376111245633,0.39624338441315854,0.5952935046891281,0.2713963181660299,0.13331017714484195
"Wilson MSA, NC, USA",0.18864270220018592,0.5219199499687305,0.2907754846779237,0.18730456535334583,0.7426494698874194,0.20126061136007578,0.056089918752504825
"Seneca MSA, SC, USA",0.15435583276382553,0.47027368628078586,0.2961438270188557,0.23358248670035844,0.7307003804787592,0.18924358018844542,0.08005603933279543
"Minot MSA, ND, USA",0.09476671374137334,0.3361452352695898,0.3448696154216249,0.3189851493087853,0.6275887573964497,0.2696534234995773,0.10275781910397296
"Port Angeles MSA, WA, USA",0.12260447031816347,0.4240732934270572,0.3234318778359007,0.2524948287370421,0.6879232652759446,0.22893250482791425,0.08314422989614122
"Chillicothe MSA, OH, USA",0.16523554048943115,0.47037854354099473,0.3019521303683585,0.22766932609064675,0.723048862436402,0.22597676874340022,0.050974368820197756
"Olean MSA, NY, USA",0.17270150291490613,0.46976031659911277,0.3368972010340536,0.19334248236683368,0.7486046388007868,0.20980916774456473,0.04158619345464855
"Searcy MSA, AR, USA",0.15258340473567533,0.5265219063603622,0.2881219623063743,0.1853561313332634,0.7796581325870741,0.1770033657300609,0.04333850168286503
"Keene MSA, NH, USA",0.09776707913943397,0.345743497638811,0.33023345450641967,0.3240230478547692,0.671681835999905,0.24618931959507354,0.0821288444050215
"Auburn MSA, NY, USA",0.13481039033199055,0.4247483989021043,0.3051235132662397,0.270128087831656,0.6915691999068618,0.24398631584603536,0.06444448424710286
"Jefferson MSA, GA, USA",0.09744998773643417,0.32207365944984123,0.33527624358686337,0.34265009696329535,0.670142816190453,0.24384124732845697,0.08601593648109009
"Quincy MSA, IL-MO, USA",0.12800335888615003,0.4357386289159785,0.33389041814130294,0.2303709529427186,0.7247409907887885,0.21361751027956835,0.06164149893164311
"Aberdeen MSA, WA, USA",0.1513492979148493,0.4663528769739759,0.3351069272485419,0.1985401957774822,0.7417911282653689,0.20439671085752642,0.05381216087710466
"Frankfort MSA, KY, USA",0.13415821890560914,0.41628872564675823,0.3347812200574896,0.24893005429575216,0.6855390166892197,0.24972485340550293,0.0647361299052774
"Sandusky MSA, OH, USA",0.12119692740173463,0.4208206292549048,0.32170602230731676,0.2574733484377784,0.701535198201922,0.23110110231170752,0.06736369948637048
"Findlay MSA, OH, USA",0.11057462145563474,0.4057887305865743,0.33144012321909894,0.2627711461943268,0.6855581127733027,0.23234321058688148,0.08209867663981588
"Hobbs MSA, NM, USA",0.1675610870061658,0.4072365938535072,0.32233449331264935,0.27042891283384346,0.64494762061352,0.2630478695917696,0.09200450979471039
"Wisconsin Rapids-Marshfield MSA, WI, USA",0.10185046090815979,0.4196917269581629,0.34841145014155395,0.2318968229002831,0.6983127989048304,0.24227069888171815,0.059416502213451385
"Danville MSA, IL, USA",0.18645391653648738,0.5079167647157696,0.2993243016102464,0.19275893367398392,0.7400520130619268,0.2160301910404568,0.04391779589761639
"Somerset MSA, PA, USA",0.10647394801025697,0.4515715424333784,0.3459819108015386,0.202446546765083,0.7536831336389799,0.20249346922769637,0.04382339713332382
"Portsmouth MSA, OH, USA",0.23822015372681757,0.5470304063654448,0.27951832907075874,0.17345126456379653,0.7790242629793895,0.17104497381043168,0.049930763210178815
"Palatka MSA, FL, USA",0.23700670037750568,0.5994035785288271,0.2660588194968122,0.13453760197436074,0.8258209538702111,0.13715793588741204,0.03702111024237686
"Kapaa MSA, HI, USA",0.09152130734177279,0.29956114535726475,0.2797727654805263,0.42066608916220893,0.6487267583555434,0.25714813562020855,0.09412510602424805
"Gallup MSA, NM, USA",0.3403781210208714,0.5748952766141846,0.2836438923395445,0.14146083104627089,0.8112063610386383,0.1485401913281153,0.04025344763324636
"Shawnee MSA, OK, USA",0.14713947581110726,0.4526432137820635,0.3308305065365705,0.216526279681366,0.7284450994841563,0.21992958323098338,0.051625317284860396
"Fort Payne MSA, AL, USA",0.20572197436442177,0.5498222725674778,0.2919417210265224,0.15823600640599977,0.8043855069437194,0.15608228046361072,0.03953221259266994
"Mount Airy MSA, NC, USA",0.16584154904603163,0.49323497535223576,0.3144775023598923,0.1922875222878719,0.7657493657648585,0.18736564866278058,0.046884985572360906
"Greenfield Town MSA, MA, USA",0.10638024183174685,0.3745128604832424,0.333203429462198,0.2922837100545596,0.6509190498762311,0.27297624690577765,0.07610470321799126
"Stevens Point MSA, WI, USA",0.10569396077030688,0.3709927344099721,0.34162046761475157,0.28738679797527633,0.68385895162879,0.24278729919948422,0.07335374917172585
"Greeneville MSA, TN, USA",0.1571306449711119,0.5128513178971894,0.3172054754623562,0.16994320664045434,0.794413558278668,0.16232229767423967,0.04326414404709232
"Lake City MSA, FL, USA",0.14356273663545285,0.5223491915422885,0.27845149253731344,0.19919931592039802,0.7748299319727892,0.17359693877551022,0.05157312925170068
"LaGrange MSA, GA, USA",0.19115284267625773,0.5150301395939086,0.2761738578680203,0.20879600253807107,0.7395060408425104,0.20823265262482626,0.05226130653266332
"Klamath Falls MSA, OR, USA",0.19140003535442815,0.4947372176829486,0.3032789809826239,0.2019838013344275,0.7457064951977861,0.1960564870584405,0.0582370177437734
"Marshall MSA, TX, USA",0.1702430545149399,0.4281183061459878,0.3527764046795189,0.21910528917449332,0.7535340852510121,0.1845517719134934,0.061914142835494554
"Guayama MSA, PR, USA",0.5287815750371471,0.8634816203190147,0.11069884864017136,0.025819531040813984,0.950323613001839,0.041245730935492345,0.008430656062668672
"Clearlake MSA, CA, USA",0.16847867062744093,0.4563044056714943,0.2933819895845212,0.2503136047439845,0.7409695817490495,0.17407836005951396,0.0849520581914366
"Owosso MSA, MI, USA",0.1084140471804623,0.417990181923188,0.34771152180190584,0.23429829627490614,0.7153008053055424,0.22852518553608084,0.05617400915837676
"Alamogordo MSA, NM, USA",0.189331494656345,0.5314963967782959,0.3091140313692243,0.15938957185247987,0.7721736828170506,0.18491307033801077,0.04291324684493866
"Morehead City MSA, NC, USA",0.09746703808165214,0.41995497379298175,0.3166797725684724,0.2633652536385458,0.6914688235140543,0.2238158006945463,0.08471537579139952
"Faribault-Northfield MSA, MN, USA",0.10222639256163098,0.3446139180171592,0.321345003899818,0.3340410780830228,0.6746543778801843,0.24612391193036354,0.07922171018945212
"Farmington MSA, MO, USA",0.16738401112838558,0.4998505486997737,0.29941500491054274,0.2007344463896836,0.7938213849201332,0.1733678931175454,0.032810721962321404
"Ionia MSA, MI, USA",0.09991564941989083,0.37547186375208497,0.39000087788605037,0.23452725836186464,0.725469684030743,0.23422288642186165,0.04030742954739539
"Marion MSA, IN, USA",0.18823606172315924,0.49990493935130614,0.29993535875888816,0.2001597018898057,0.7832324322164279,0.17348997981977662,0.04327758796379548
"Richmond MSA, IN, USA",0.16403730908976516,0.5004285128740172,0.324775496516004,0.17479599060997877,0.761753938546337,0.19199127966764015,0.04625478178602279
"Walla Walla MSA, WA, USA",0.10958433527997252,0.3989307844963752,0.3138390506662347,0.28723016483739017,0.6889974511469839,0.21924384027187765,0.09175870858113849
"Muskogee MSA, OK, USA",0.1963006876926725,0.5458259673934394,0.2803378511098016,0.17383618149675897,0.7645316217065398,0.18999955114681988,0.045468827146640335
"Rexburg MSA, ID, USA",0.2180297134214548,0.4435385504269115,0.3141811645374591,0.24228028503562946,0.8217732884399551,0.1281257014590348,0.050101010101010104
"Roanoke Rapids MSA, NC, USA",0.248061777954831,0.6032208700721416,0.2620053924069081,0.13477373752095023,0.8065823741913803,0.15748130723347056,0.035936318575149125
"North Wilkesboro MSA, NC, USA",0.17333663583436917,0.5445954737931169,0.2993937638414157,0.15601076236546738,0.7967706431371581,0.16116561771995133,0.04206373914289054
"Marquette MSA, MI, USA",0.15158808068653218,0.43112808416638587,0.3593170841289453,0.20955483170466885,0.7331301094637661,0.21265266533383478,0.0542172252023991
"Rio Grande City MSA, TX, USA",0.3260709123896799,0.6606806817570837,0.21157051454379266,0.12774880369912361,0.8438191007686638,0.12732968305780773,0.028851216173528482
"Red Bluff MSA, CA, USA",0.17975107336050963,0.47651826809498593,0.2918414728524296,0.23164025905258442,0.7367962349660101,0.18217273836499911,0.08103102666899076
"Baraboo MSA, WI, USA",0.08712274267242719,0.3569459962756052,0.3497951582867784,0.2932588454376164,0.6677395345094647,0.25561746897065035,0.07664299651988493
"Shelton MSA, WA, USA",0.12797663453710945,0.3573843090672671,0.3493713351435212,0.2932443557892116,0.6673403065470196,0.2508407691317214,0.08181892432125905
"Marinette MSA, WI-MI, USA",0.10302568469879098,0.4540894115192062,0.3504367446318706,0.19547384384892322,0.7290653531929033,0.22992345747074094,0.041011189336355856
"Marion MSA, OH, USA",0.15174915174915174,0.4926807141973527,0.31648179456517256,0.19083749123747473,0.7761901737897166,0.17546199276052582,0.04834783344975763
"Roswell MSA, NM, USA",0.2124181436828538,0.5153157804164515,0.2997332644983652,0.18495095508518328,0.7778965717606043,0.16281231841952354,0.059291109819872165
"Somerset MSA, KY, USA",0.22950716223890957,0.5491189863393388,0.2898039992080776,0.16107701445258366,0.7901731071865711,0.15330477356181152,0.05652211925161742
"Coos Bay MSA, OR, USA",0.1633555821421825,0.47924132189524743,0.29767980598689686,0.2230788721178557,0.7246019517205958,0.20100667693888033,0.07439137134052388
"Nacogdoches MSA, TX, USA",0.23141398192629423,0.5199139749369287,0.29236113983208567,0.18772488523098557,0.7805058357042048,0.15549183449450033,0.06400232980129483
"Forest City MSA, NC, USA",0.18234534051873563,0.5454580520732883,0.2971648987463838,0.15737704918032788,0.7844109908122331,0.17387741017124617,0.041711599016520724
"Martinsville MSA, VA, USA",0.17048165173846422,0.593878954607978,0.2766697233684854,0.1294513220235366,0.8180068117873538,0.1451629963402509,0.036830191872395335
"Mount Pleasant MSA, MI, USA",0.237808255972066,0.5115124888129525,0.300341713448865,0.1881457977381824,0.7861093426706988,0.17002228234919625,0.04386837498010505
"Lewiston MSA, ID-WA, USA",0.1407248450166905,0.4302276640520375,0.3134111344939736,0.2563612014539889,0.6961587097576649,0.23375277265283276,0.07008851758950227
"Elizabeth City MSA, NC, USA",0.11926469863486275,0.4345562515252583,0.3223785894411454,0.24306515903359635,0.7021155943293348,0.24381679389312977,0.05406761177753544
"Laconia MSA, NH, USA",0.08012445267645571,0.3351425791989012,0.29896997156251887,0.36588744923857985,0.6455754556552565,0.2507035805119049,0.1037209638328385
"Georgetown MSA, SC, USA",0.1642477884477263,0.4577996411864949,0.27762750175503564,0.2645728570584694,0.7211517907504794,0.18025581037818375,0.0985923988713369
"Sanford MSA, NC, USA",0.15142871114443593,0.42767639391136153,0.3587166764780086,0.21360692961062988,0.746782569428765,0.19647776021675323,0.056739670354481825
"Enid MSA, OK, USA",0.13501151694636393,0.4031413612565445,0.35459685863874346,0.24226178010471205,0.7040623849834377,0.22062476996687522,0.07531284504968716
"Mount Vernon MSA, OH, USA",0.12669529066993798,0.38283569058844075,0.36995809324253537,0.2472062161690239,0.7104086353122591,0.22414362815288028,0.06544773653486066
"Albemarle MSA, NC, USA",0.1332059855800928,0.44078195743240384,0.33047010536114757,0.22874793720644862,0.735305786830228,0.21638044010874943,0.04831377306102253
"Athens MSA, OH, USA",0.2548230686188129,0.5214256576531662,0.29502735146874715,0.18354699087808685,0.7988397984384583,0.1544726302412553,0.04668757132028636
"Carlsbad-Artesia MSA, NM, USA",0.14700087746891607,0.378937934125028,0.2812457987900515,0.33981626708492046,0.6387529051080453,0.2395045245512535,0.12174257034070118
"Hutchinson MSA, KS, USA",0.11660837092985925,0.45997682132438156,0.34847939895296326,0.19154377972265516,0.7341157956855289,0.22077240836666448,0.045111795947806704
"Hudson MSA, NY, USA",0.0970081747520772,0.35053840346485476,0.28787698176183096,0.3615846147733143,0.6320184458154172,0.24633887954134728,0.1216426746432355
"Crossville MSA, TN, USA",0.12871369849279818,0.4799607887493873,0.36741695886589,0.15262225238472268,0.771423065393345,0.18913536893494926,0.03944156567170571
"Oxford MSA, NC, USA",0.14367548354814777,0.41307022525080445,0.3029528676888132,0.28397690706038237,0.7127679188753169,0.21262963816547592,0.07460244295920719
"Sturgis MSA, MI, USA",0.12551979825982398,0.42526404731727924,0.36531474440219686,0.20942120828052388,0.7418620166095379,0.21553290850951254,0.04260507488094964
