longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"CA-SD003, USA",0.333688293677677,0.32712872374661595,0.006559569931061049
"CA-SD023, USA",0.07652395829114458,0.04384817438652534,0.03267578390461924
"CA-SD004, USA",-0.05282764768260997,-0.07622639398909184,0.023398746306481873
"CA-SD010, USA",0.4877174101760455,0.5573019638130774,-0.06958455363703192
"CA-SD039, USA",0.3303889653585036,0.3067322055237363,0.023656759834767283
"CA-SD024, USA",0.42456701143658565,0.43996329415678753,-0.015396282720201881
"CA-SD025, USA",0.3121094714163173,0.3361200444223083,-0.02401057300599102
"CA-SD033, USA",0.49740385511595353,0.5556657021887386,-0.058261847072785033
"CA-SD015, USA",0.4333152650853453,0.49748427488118996,-0.06416900979584467
"CA-SD021, USA",0.2918003206251508,0.267193945696922,0.024606374928228814
"CA-SD005, USA",0.20268273673763085,0.1921664952060451,0.010516241531585757
"CA-SD011, USA",0.704307593201297,0.7476669020907106,-0.04335930888941364
"CA-SD037, USA",0.13057873853923785,0.07860871930294297,0.05197001923629488
"CA-SD013, USA",0.5805566730079087,0.5698640332098934,0.010692639798015269
"CA-SD022, USA",0.29823170516371206,0.3620706698224345,-0.06383896465872246
"CA-SD014, USA",0.21053106250461878,0.22913167639429907,-0.01860061388968029
"CA-SD017, USA",0.39157647474644425,0.36807512657777497,0.023501348168669278
"CA-SD002, USA",0.4787078455901049,0.4393938044989008,0.039314041091204066
"CA-SD027, USA",0.2912996479102089,0.2958744762504431,-0.004574828340234205
"CA-SD009, USA",0.4523807417978968,0.4358154553570324,0.016565286440864357
"CA-SD030, USA",0.3233709187342795,0.3915351000012875,-0.06816418126700802
"CA-SD036, USA",0.007566972292721056,0.04110084548453418,-0.03353387319181313
"CA-SD028, USA",0.7061297448680071,0.7633257536495953,-0.05719600878158826
"CA-SD038, USA",0.16333761584961795,0.10143650217722086,0.06190111367239709
"CA-SD018, USA",0.30126627721491644,0.3934350010601277,-0.09216872384521124
"CA-SD006, USA",0.010073299307841265,-0.027409657555871794,0.03748295686371306
"TX-SD030, USA",-0.23217776554669495,-0.34381380624294244,0.1116360406962475
"TX-SD009, USA",-0.13150355639142774,-0.2269252914316973,0.09542173504026955
"CA-SD016, USA",0.08368247295218996,0.10464155177552814,-0.02095907882333818
"TX-SD016, USA",0.3026506948822675,0.2439802642526708,0.058670430629596676
"TX-SD023, USA",0.5635313728797255,0.5586494438078966,0.004881929071828939
"TX-SD008, USA",-0.12074990089347788,-0.23345525297644268,0.1127053520829648
"TX-SD003, USA",-0.4690240747376634,-0.4609368819242794,-0.008087192813383992
"TX-SD024, USA",-0.19268149975124824,-0.26825133431579046,0.07556983456454222
"TX-SD012, USA",-0.11878044388734958,-0.21519302300720347,0.09641257911985389
"TX-SD022, USA",-0.21926398999871757,-0.28062520142119923,0.06136121142248166
"TX-SD006, USA",0.33373029708888213,0.4386489788985145,-0.10491868180963237
"CA-SD007, USA",0.7937291477767899,0.8016663506940661,-0.007937202917276176
"TX-SD002, USA",-0.1537445634263965,-0.23796488664871798,0.08422032322232148
"TX-SD014, USA",0.5097729742492142,0.44161173709825247,0.06816123715096173
"TX-SD004, USA",-0.3097545365128127,-0.36737561770217103,0.057621081189358325
"TX-SD007, USA",-0.16115407539311705,-0.24104175957924365,0.0798876841861266
"CA-SD031, USA",0.2440801780493668,0.2822316883570507,-0.038151510307683906
"CA-SD040, USA",0.06661927966635407,-0.006457771042532851,0.07307705070888693
"CA-SD019, USA",-0.0023382790183200555,-0.07164375692008057,0.06930547790176052
