longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"Northeast Dallas Neighborhood, Dallas City, Texas, USA",0.22238565001796734,0.009326306030671637,0.36362094395049616,0.31868017403963705,0.08598692596122788,0.37774888838622606,0.5155980405091282,0.10665307110464575
"Paradise Neighborhood, Las Vegas City, Nevada, USA",0.2291310382663711,0.00684385909110246,0.3360891294190797,0.27901795982805405,0.14891801339539262,0.4008153633672417,0.45988030950954384,0.13930432712321428
"Upper West Side Neighborhood, New York City, New York, USA",0.28100799862461934,0.019976688935606734,0.3707331069258308,0.22348103216854773,0.10480117334539532,0.40104102059665364,0.49730779026295957,0.10165118914038682
"Maryvale Neighborhood, Phoenix City, Arizona, USA",0.1275291885910723,0.006739469555556749,0.2984508281333417,0.4375225645350351,0.12975794918499411,0.43578108339403415,0.46432703229779926,0.09989188430816663
"Spring Valley Neighborhood, Las Vegas City, Nevada, USA",0.20262199963987385,0.009996323358863442,0.3600469783302703,0.2899018370164646,0.1374328616545278,0.3572567824210122,0.5011981210888986,0.1415450964900892
"Sunrise Manor Neighborhood, Las Vegas City, Nevada, USA",0.17372184062400878,0.007309332729298147,0.30035947793341405,0.38609395587834083,0.13251539283493816,0.4117184767878507,0.4657726956809817,0.12250882753116775
"Upper East Side Neighborhood, New York City, New York, USA",0.3004530940522913,0.01186301613265674,0.41717054000240406,0.19065486984651242,0.07985847996613551,0.40104079535406156,0.5261334034366562,0.07282580120928231
"South Los Angeles Neighborhood, Los Angeles City, California, USA",0.16214235064122234,0.00420582723382611,0.24290628681911694,0.42135508508306635,0.16939045022276825,0.5242750674584034,0.40504832007867925,0.07067661246291736
"East New York Neighborhood, New York City, New York, USA",0.2260995824339667,0.0033424772336372124,0.22596315479177737,0.4060671321447883,0.13852765339583034,0.5109674425604493,0.4130756496438247,0.07595690779572581
"Southeast Los Angeles Neighborhood, Los Angeles City, California, USA",0.11848616412240501,0.002523101130098905,0.23032690714628384,0.4576637867985246,0.1910000408026878,0.5293974289071582,0.4104280667789567,0.06017450431388505
"Deer Valley Neighborhood, Phoenix City, Arizona, USA",0.1854829986229406,0.007798314424368002,0.41515340365991177,0.30131344334188753,0.09025183995089212,0.32981203728814273,0.529468490977627,0.14071947173423022
"Astoria Neighborhood, New York City, New York, USA",0.2537297414275723,0.0161953762612224,0.34460219850998125,0.230637962348575,0.15483472145264904,0.46584107366994976,0.4565235006720984,0.07763542565795194
"Bedford Stuyvesant Neighborhood, New York City, New York, USA",0.24074223820879279,0.013819526561245585,0.24731792038916947,0.33188564607339743,0.16623466876739468,0.568901684820079,0.3596914330522214,0.07140688212769947
"Enterprise Neighborhood, Las Vegas City, Nevada, USA",0.14512007048588638,0.007789887585378169,0.39468347366991735,0.3237148223796459,0.12869174587917226,0.3579258284456477,0.524059259185919,0.11801491236843324
"Paradise Valley Neighborhood, Phoenix City, Arizona, USA",0.1890246111399409,0.007718779679519303,0.4392772428979811,0.2806550029990981,0.08332436328346064,0.2966146394704684,0.5560325264423935,0.14735283408713815
"North Mountain Neighborhood, Phoenix City, Arizona, USA",0.20486947522043447,0.010695556453527119,0.37411871188248863,0.30439091630407317,0.10592534013947666,0.3804290969173218,0.4755018487244747,0.14406905435820333
"Far North Neighborhood, Dallas City, Texas, USA",0.2718621148142809,0.008364957878595721,0.3784858532081148,0.2447342856253126,0.0965527884736961,0.4017180471190704,0.4785251524288428,0.11975680045208668
"Williamsburg Neighborhood, New York City, New York, USA",0.19485877683962227,0.014898466482099455,0.330676855265679,0.3464082749872108,0.11315762642538851,0.5098001713800463,0.4351964973476235,0.05500333127233027
"Washington Heights Neighborhood, New York City, New York, USA",0.24465133118846857,0.014374286253920392,0.1999128132640797,0.31740376425200545,0.22365780504152596,0.4830977719645599,0.3887492958757835,0.1281529321596566
"Southeast Dallas Neighborhood, Dallas City, Texas, USA",0.1317606686802057,0.005332601792776809,0.3039687523683093,0.4672259107795448,0.09171206637916349,0.40072887346145536,0.5233383635285824,0.07593276300996225
