longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness
"DE-00, USA",989948.0,897961.0,0.10243986097391758,783591.0,0.2633478434540468,1097.9672509667635,1115.8535087808875,-0.01602921680433257,1190.881874128156,-0.07802169566936705,153.57776902999387,139.30716265494988,121.56412014770667,6445.906892986981,0.5076209856811565
"ID-01, USA",919553.0,754374.0,0.2189616821364469,574305.0,0.6011579213135877,882.0917201089954,741.9466640354553,0.18888831619147628,626.880964161564,0.4071119886193527,8.89711445259665,7.298928738270818,5.556675162495821,103354.07113163815,0.1891432966164592
"ID-02, USA",919553.0,813208.0,0.13077220096211548,719651.0,0.2777763110174237,1040.5714527860712,894.9134409233735,0.162762123353972,904.2681170658349,0.15073332029278302,8.131344066770605,7.190965660326692,6.363667878844975,113087.45423254534,0.28359814885896395
"WV-02, USA",897649.0,890526.0,0.007998643498336937,829880.0,0.08166120402949824,460.02400463285926,457.2021977904559,0.006171901307649985,460.5718710791262,-0.0011895351858620428,35.43820546416918,35.15699717727611,32.76275910807534,25329.978994212725,0.12228736625299015
"WV-01, USA",896067.0,962468.0,-0.06899034565305029,978464.0,-0.08421055858978971,339.2609054397078,345.63458405929686,-0.018440511781933195,357.6583771690009,-0.05143867137942059,23.942666938194712,25.716883628869706,26.144292405605555,37425.53000938014,0.2293742455780735
"SD-00, USA",886667.0,814180.0,0.08903068117615269,754844.0,0.17463608374710538,685.9096411077849,645.7337215987577,0.062217471637622535,629.3595884139243,0.08985332667509649,4.439335086045311,4.076409565661485,3.7793280382497456,199729.68537274096,0.41934519629592587
"UT-01, USA",817904.0,707717.0,0.15569358938671815,589047.0,0.3885207801754359,1379.2357814034465,1294.644638155868,0.06533927593294843,1289.820228767305,0.06932404271686517,27.807906989229597,24.06166067251976,20.02700095400527,29412.641530942477,0.380552318963782
"UT-02, USA",817904.0,705176.0,0.15985796453651288,573624.0,0.42585386943363596,1518.8317007970052,1473.0181921183353,0.031101794209877257,1459.0222614672377,0.04099282163770498,7.8867809151661135,6.79978165974635,5.531268725524324,103705.68281251326,0.3554688985108635
"UT-03, USA",817904.0,729622.0,0.1209968997645356,634168.0,0.2897276431481879,1647.8772460493415,1575.1985047819753,0.04613941737928813,1611.6421697786761,0.022483325982740592,10.904563021476548,9.727558589829322,8.45493471385852,75005.66491193982,0.2556258765762852
"UT-04, USA",817904.0,621370.0,0.3162914205706745,436333.0,0.8744949384988071,1675.6014423169622,1520.902532376628,0.1017152030765542,1543.1399534648172,0.08583893415158415,69.54327939638773,52.83273772781824,37.09974242559524,11761.078958299515,0.2680012657099025
"IA-04, USA",797645.0,790794.0,0.008663444588603353,794649.0,0.0037702180459548806,711.4169760283429,678.7922325564047,0.04806292987335749,673.7442396243245,0.055915485711647096,14.297112665991598,14.174314279648414,14.243411897419977,55790.63539852703,0.2338178141456783
"IA-02, USA",797589.0,781806.0,0.020187872694760592,762218.0,0.04640535909674135,717.0446814430962,715.0915050089687,0.0027313657349390583,730.7128237730433,-0.018705217542743333,23.71471678717107,23.245440787813106,22.66303070890391,33632.65971750803,0.34541896356388446
"IA-01, USA",797584.0,766411.0,0.040673998676950096,737173.0,0.08194955593870096,775.9817877372274,765.2926639921714,0.01396736731970732,777.7903172145074,-0.0023252146976538075,28.000881727653137,26.906487298858014,25.88002515825198,28484.245880454586,0.24512953895134154
"IA-03, USA",797551.0,707344.0,0.1275291795788188,632284.0,0.2613809617197335,985.5882138110009,929.9025595004242,0.059883321904708915,941.2654211871974,0.047088516826529245,28.649569738254336,25.40916036333197,22.71286043448307,27838.14930857653,0.2848628809419974
"AZ-02, USA",794612.0,740300.0,0.07336485208699176,583509.0,0.3617819091050866,633.6359578824121,561.9354401092722,0.1275956500611479,433.9208786764942,0.4602569017076812,5.245296112505788,4.886778342245065,3.8517886582535126,151490.3988176174,0.2861567949809969
"AZ-03, USA",794612.0,711002.0,0.1175946059223462,633213.0,0.2548889552172808,2687.413613701631,2480.8837772926345,0.08324849325847132,2705.479247252551,-0.006677424552143817,1485.9016392111566,1329.5533383367112,1184.0901404330846,534.7675640373126,0.36025648180498415
"AZ-05, USA",794612.0,616942.0,0.2879849321330044,298886.0,1.658578856152513,1548.726406111861,1377.5485766882032,0.12426264475927991,1274.025734562151,0.2156162659022876,756.1201961833937,587.0567095309098,284.4076617977954,1050.9069907283238,0.28732809641673845
"AZ-09, USA",794612.0,657897.0,0.20780608514706708,360481.0,1.2043103520019085,1138.8328115333427,1006.0505498575542,0.13198368779241662,715.9124541340634,0.590743120834272,13.12506056204085,10.866860768003743,5.9542707088051126,60541.58731260312,0.17657783728772175
"AZ-01, USA",794611.0,728258.0,0.09111194109779776,708727.0,0.12118065207054338,1660.4598577202678,1538.8327024437847,0.07903858235097931,1679.8556658713615,-0.011546115862896365,190.0646898014165,174.19357505169194,169.52191375262677,4180.73973040561,0.3449066200002264
"AZ-04, USA",794611.0,731218.0,0.08669507588708156,733087.0,0.0839245546572235,2231.078639552953,2074.431953503558,0.07551305107156242,2102.9839401328236,0.0609109261253032,1706.781778266953,1570.6170168054618,1574.6315284892682,465.5609815607705,0.18879268564000423
"AZ-06, USA",794611.0,735375.0,0.0805520992690804,618574.0,0.2845851911008222,986.6349189087656,975.7011538666353,0.011206059354137836,1003.0382056338185,-0.016353601121990854,22.37569116414143,20.707646747692273,17.418612108525583,35512.24380829041,0.2271848110905591
"AZ-07, USA",794611.0,771203.0,0.030352579022643843,624669.0,0.27205127835701787,1473.2534915255726,1442.595982404983,0.021251625191330264,1436.5538314800033,0.025547013443805063,19.892821724484516,19.30681024097028,15.638380356944491,39944.60971929264,0.15514941899451032
"AZ-08, USA",794610.0,699820.0,0.13544911548683947,569486.0,0.395310859266075,1770.4169814682941,1639.2093667793904,0.08004323141874899,1795.923149371368,-0.014202260220322845,530.0738648017076,466.84070432731903,379.896609620399,1499.05523128791,0.3046724835903631
"OK-01, USA",791871.0,711260.0,0.113335489131963,651777.0,0.2149416134659554,1067.290199197465,1040.6267833300803,0.025622457824946408,1072.5152069320266,-0.004871733007411554,277.0816823670735,248.87528069648297,228.06172683197647,2857.8973291743687,0.29756449225850135
"OK-02, USA",791871.0,820375.0,-0.034745086088678954,772821.0,0.024649951282379748,277.5303913894113,283.05027784439557,-0.019501434504928375,287.88412379881163,-0.03596493016973749,13.640458414590821,14.131457108379957,13.312310606680246,58053.10759592636,0.2796348283700936
"OK-03, USA",791871.0,779417.0,0.01597860965311252,742092.0,0.06707928397018159,771.2946069770594,761.9284126234719,0.012292748502891266,720.354828478632,0.0707148428587765,9.291136419150805,9.145011844612648,8.70707224732369,85228.64849641029,0.1979336000526752
"OK-04, USA",791870.0,747823.0,0.058900301274499446,672456.0,0.17757890479079672,788.3792951358909,769.4815066378503,0.024559119790431322,770.1026574252854,0.023732729051618173,30.914053982036002,29.194489740750512,26.252214485387753,25615.21049488209,0.24304256631510252
"OK-05, USA",791870.0,692476.0,0.14353421634829222,611518.0,0.29492508805955014,945.257191994193,901.1682161891672,0.04892424634267279,926.4909898326098,0.020255137251765126,85.30300452381236,74.59593539423325,65.87485663100342,9283.025895986457,0.3453321227261464
"VA-05, USA",788614.0,763678.0,0.032652505375302156,695134.0,0.1344776690537364,451.08886082221983,418.9502645757011,0.07671219942793835,394.1909784868773,0.14434090438535147,31.68439234982169,30.682530846430737,27.928617031527402,24889.66779899246,0.3228502344187759
"VA-04, USA",787373.0,732877.0,0.07435899884973877,676925.0,0.16316135465524245,1165.7665197293509,1057.9321585867553,0.10192937256642871,1011.7908870552872,0.15218128038511386,86.13964607413463,80.17771170191709,74.05648900677771,9140.65747753782,0.2685665478655024
"OH-01, USA",786630.0,739883.0,0.06318161114662724,728792.0,0.07936146390190892,1444.2201316580883,1390.8464392627068,0.03837497144808824,1548.5413855165493,-0.06736743030194338,497.0671159119729,467.5279469665513,460.51960583720245,1582.5428293657362,0.22848389086712348
"OH-03, USA",786630.0,690332.0,0.13949519941129776,658713.0,0.19419231137080945,2155.4077834005293,1920.1503865891884,0.12252029760504046,1980.663036596109,0.08822537886339818,1373.6663306156693,1205.504271826114,1150.2890426742424,572.6499823632112,0.45610694715748834
"OH-04, USA",786630.0,751379.0,0.04691507215399951,692426.0,0.13604919514865127,596.6356978420694,577.0737692516694,0.03389848860357525,583.4159449447649,0.022659224541002342,61.715820832021784,58.95016938197589,54.3249544963115,12746.00239282324,0.2677606582694515
"OH-05, USA",786630.0,779032.0,0.00975312952484622,765824.0,0.02716812217950861,655.7478471289087,666.6332007979294,-0.01632885019226676,727.7918069590248,-0.09898979232967961,50.69464488719334,50.20498912545924,49.353794955811445,15517.023578139733,0.17814069551824974
"OH-06, USA",786630.0,820447.0,-0.041217775188403395,849904.0,-0.07444840829081872,534.1013330635177,553.2363233548017,-0.03458737158697431,618.8389407179249,-0.13692998626767364,62.72163309989463,65.41801827022775,67.7667605585,12541.605840319255,0.20963779898036944
"OH-07, USA",786630.0,766633.0,0.02608418891438276,738863.0,0.0646493328262479,939.7572887228163,936.0719420176139,0.003937033618654329,986.5566084574922,-0.04743703436120905,228.50791975049967,222.69899704064784,214.63209782313595,3442.4627420305414,0.21803196423905577
"OH-09, USA",786630.0,796782.0,-0.01274125168490252,811095.0,-0.03016292789377323,913.1683115420693,970.2812889944103,-0.058862288802386635,1096.5385783391716,-0.16722646190418286,85.13035378281239,86.22901942180799,87.77799512028554,9240.299905329639,0.21292011470045244
"OH-10, USA",786630.0,779997.0,0.008503878861072543,796682.0,-0.012617330377741683,1088.6095828133434,1105.2083563528934,-0.015018682625893886,1240.9174444466437,-0.12273810986775044,304.73769027915995,302.16808945078867,308.6317996605541,2581.334784284132,0.3715625544633688
"OH-11, USA",786630.0,809050.0,-0.02771151350349175,925746.0,-0.15027448133721344,2149.3562431914925,2235.4095978706137,-0.03849556464331777,2653.9319819775515,-0.1901238397263216,303.8351210000449,312.49482557884437,357.5685492865866,2589.002869091897,0.41009026157356704
"OH-12, USA",786630.0,756496.0,0.03983365411053066,680029.0,0.15675949113934848,552.0510651964066,538.112667768186,0.025902377444541252,514.1387454265249,0.07373947228666845,53.91451847909852,51.849176323511834,46.60823523997672,14590.318567065739,0.2779419816514
"OH-13, USA",786630.0,786555.0,9.535251826000725e-05,788777.0,-0.0027219353505490143,1026.1356622346516,1067.6281629568932,-0.03886418714107764,1193.5719966935696,-0.1402817215239213,481.34088748266566,481.29499479288626,482.65464221541845,1634.2472049568582,0.2896818350460824
"OH-14, USA",786630.0,793799.0,-0.009031253503720716,795462.0,-0.011102981663486125,604.9819604564038,612.2371329924276,-0.01185026543647023,667.4519584867049,-0.0935947482601408,78.04921286313308,78.76051907700212,78.92552148091679,10078.641041254734,0.6980520112686917
"OH-15, USA",786630.0,717376.0,0.09653793826389509,646751.0,0.21627952643289303,1267.9428112543374,1164.8621687377715,0.08849170767410412,1166.4678929609206,0.08699332309596317,156.30614916324737,142.54513565734047,128.5116996268632,5032.62350336862,0.13307478250802762
"OH-02, USA",786629.0,793131.0,-0.008197889125503857,753564.0,0.04387815766145941,371.99213960155816,366.5662530430775,0.014801926018659007,362.7039501082343,0.025608184003929807,40.811980365579785,41.149317911407614,39.096498059705105,19274.46286491481,0.2815478796485954
"OH-08, USA",786629.0,755612.0,0.041048845174507555,720512.0,0.09176391232901047,969.8305566637372,945.7839628868687,0.02542503861396604,986.4684342834693,-0.01686610239263982,168.26470089191264,161.6299769908558,154.12187469446684,4674.949623006806,0.31405690143440235
"VA-09, USA",786392.0,816853.0,-0.03729067531122491,792861.0,-0.008159059406377662,319.4941834395271,305.967333477978,0.044210111608279534,297.06929090883193,0.07548707731482475,29.87676250940276,31.03404292781866,30.12253405422179,26321.191921397378,0.15509327836124207
"VA-02, USA",785438.0,731277.0,0.0740635901306892,682368.0,0.15104752860626525,1270.7240707869655,1216.2290125833522,0.04480657642581816,1232.279492600519,0.031197937170337614,77.04746891578742,71.73455056456433,66.93682667394248,10194.208986390982,0.19094765732822824
"VA-11, USA",784497.0,732673.0,0.0707327825646639,645294.0,0.21572027633915702,1905.229289980516,1782.078869794251,0.06910492137785304,1563.3330457208278,0.21869699818316396,1190.9691349078703,1112.293519261838,979.6407595455931,658.7047279446804,0.24736186486917927
"VA-10, USA",784275.0,623595.0,0.2576672359464075,388294.0,1.0197968549604166,1398.1727806091615,1217.9569464290696,0.14796568524730452,993.9244148945459,0.40671942419032525,177.5192882040292,141.14964843657083,87.88967453239657,4417.97062130288,0.2615692902058395
"VA-01, USA",784256.0,702893.0,0.115754460493987,590548.0,0.32801398023530687,704.953379927983,661.1579575333105,0.06624048292191342,593.6093248421718,0.1875712702380732,77.98922458798538,69.89819655612811,58.726207516404834,10055.953295384072,0.1896476579542057
"VA-08, USA",784093.0,713586.0,0.09880659093648138,656410.0,0.19451714629576028,3703.9371332161522,3251.700521077746,0.13907695656687244,2977.003686377467,0.24418291793358365,1909.9551390230565,1738.2086663634375,1598.9348875785456,410.52953756864895,0.2924547447544416
