longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"Los Angeles CA HRR, USA",0.16050956032128819,0.007717001946664086,0.33767758494506406,0.34780404965948514,0.14629180312749868,0.42164847849426235,0.49619865549194014,0.08215286601379758
"Houston TX HRR, USA",0.15120104315162075,0.005473587515486698,0.3917325395118954,0.362909543232833,0.08868328658816414,0.3358917629666711,0.5677698830547445,0.09633835397858435
"Atlanta GA HRR, USA",0.1684426315076388,0.007028344107290714,0.3895911743954203,0.3376336512411166,0.09730419874853366,0.3488700157563427,0.5442472113082297,0.10688277293542756
"Dallas TX HRR, USA",0.15679411880898383,0.0066194845841102135,0.4030617064090534,0.34610681075431904,0.08741787944353338,0.3233307197026034,0.5743063915672328,0.10236288873016386
"New York NY HRR, USA",0.23068494673692522,0.011901407608549205,0.3189054478501551,0.297344622104079,0.14116357570029142,0.44912768800845276,0.4708199172542218,0.08005239473732555
"Boston MA HRR, USA",0.17745539389441156,0.00933175549842907,0.41078149072641607,0.29024163114451756,0.1121897287362257,0.37150001159639656,0.5394587657256252,0.08904122267797823
"East Long Island NY HRR, USA",0.13454766776974408,0.004779995395895249,0.38003539999912783,0.35003437973346574,0.13060255710176719,0.3472086775992259,0.575593160680643,0.07719816172013108
"Philadelphia PA HRR, USA",0.19392746926624996,0.006863984239149106,0.380377073393079,0.3197875419314845,0.09904393117003737,0.389765981384765,0.5220509042806922,0.08818311433454283
"Orlando FL HRR, USA",0.15766330600496173,0.007943686645412059,0.40345352019119507,0.3157380297034224,0.11520145745500869,0.3219812027574471,0.5560528133064192,0.12196598393613375
"San Diego CA HRR, USA",0.14483344602706666,0.007929399692832273,0.38160776627808674,0.33367361186870564,0.1319557761333086,0.35968128290363455,0.5441358142557405,0.09618290284062496
"Phoenix AZ HRR, USA",0.16515817233911878,0.007915043207509957,0.40058828474848523,0.32452774855163696,0.10181075115324915,0.34249627785783093,0.5385531123615029,0.11895060978066607
"Minneapolis MN HRR, USA",0.16669718498824626,0.006926997230446614,0.44575822686312555,0.2976228317155345,0.08299475920264704,0.32732916978647797,0.567789616424636,0.1048812137888861
"Orange Co. CA HRR, USA",0.12750668244747956,0.005237911087135991,0.3930397477413056,0.3425718982698057,0.13164376045427312,0.34783190011681187,0.5627399150952432,0.08942818478794484
"St Louis MO HRR, USA",0.18629106262322018,0.005226301754792042,0.4216958492827786,0.30784536775077886,0.07894141858843035,0.31867963876795324,0.5642879215456743,0.11703243968637235
"San Bernardino CA HRR, USA",0.11475288073828255,0.004559709804841062,0.3505712224505391,0.4027230547827732,0.1273931322235642,0.37331900083182024,0.5338225740432013,0.09285842512497862
"Miami FL HRR, USA",0.1686263756031464,0.006803565383234962,0.3555863983917963,0.341651447172663,0.1273322134491593,0.35257304032610043,0.5217919961642183,0.12563496350968126
"Denver CO HRR, USA",0.1736005144596877,0.008865439189642874,0.42976842761178974,0.2961020561648883,0.09166356257399134,0.33213837718113737,0.5529519607372936,0.11490966208156897
"Seattle WA HRR, USA",0.17255786377961405,0.010869149654161156,0.44262160112283777,0.2700614158000252,0.10388996964336183,0.33683296603042195,0.5597726323961841,0.10339440157339401
"Nashville TN HRR, USA",0.16844525208290675,0.0057800320484440665,0.41879740409023414,0.3122800093693368,0.09469730240907828,0.30591594461417226,0.574858077470608,0.1192259779152197
"Columbus OH HRR, USA",0.17728435232259288,0.006375257582904853,0.4215692059884318,0.303734459575481,0.09103672453058953,0.3291774720619721,0.553517329155037,0.11730519878299075
"San Antonio TX HRR, USA",0.1605279757005983,0.005715742254795115,0.37799734695255116,0.36826852411060285,0.08749041098145252,0.33835793503256234,0.5539187338034113,0.10772333116402634
