longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"AZ-03 in Maricopa County, USA",0.5062347924883405,0.49962856838325415,0.006606224105086322
"AZ-01 in Maricopa County, USA",0.014778932151273915,-0.04198872132040315,0.05676765347167706
"AZ-04 in Maricopa County, USA",0.10284450984045215,0.02493940365529404,0.07790510618515811
"AZ-08 in Maricopa County, USA",-0.1354181607045009,-0.18845252437337065,0.05303436366886974
"OH-03 in Franklin County, USA",0.4376397026034568,0.3835552538688935,0.054084448734563306
"OH-11 in Cuyahoga County, USA",0.5759928051266838,0.6056243763356589,-0.029631571208975083
"NY-08 in Kings County, USA",0.5303021078450951,0.6027032065091358,-0.07240109866404065
"NY-09 in Kings County, USA",0.5103004141541786,0.5894294347153666,-0.07912902056118798
"NY-06 in Queens County, USA",0.3022546894154005,0.40586636105345736,-0.10361167163805685
"NY-12 in New York County, USA",0.7095881434195908,0.7027833121948311,0.006804831224759611
"NY-15 in Bronx County, USA",0.6970185713283602,0.8162080535334716,-0.11918948220511139
"NY-05 in Queens County, USA",0.6218512175358161,0.6908761138263747,-0.06902489629055863
"NY-04 in Nassau County, USA",0.145014113421301,0.12049047564559615,0.02452363777570485
"NY-01 in Suffolk County, USA",0.002120242509637594,-0.07915749969778593,0.08127774220742352
"MI-13 in Wayne County, USA",0.49581676521943735,0.5137435471726219,-0.01792678195318459
"MI-11 in Oakland County, USA",0.1983732760199597,0.13887551424365888,0.05949776177630081
"NV-03 in Clark County, USA",0.066406729665931,0.06766582370392082,-0.0012590940379898219
"NV-01 in Clark County, USA",0.08521652589991822,0.1007632747054383,-0.01554674880552008
"MD-08 in Montgomery County, USA",0.6208648682404436,0.5734672629063732,0.04739760533407045
"WA-07 in King County, USA",0.7512181027405525,0.7234599425657405,0.02775816017481192
"FL-10 in Orange County, USA",0.31684472137467584,0.322300190629814,-0.005455469255138179
"FL-13 in Pinellas County, USA",-0.06749573813643402,-0.07813686467087794,0.01064112653444392
"FL-25 in Broward County, USA",0.19869739570384357,0.2840046899634312,-0.08530729425958763
"FL-22 in Palm Beach County, USA",0.17582214995305562,0.20136470176270646,-0.025542551809650843
"WA-09 in King County, USA",0.4470992932383171,0.43737348555261013,0.009725807685706966
"FL-27 in Miami-Dade County, USA",-0.0034230373636514946,0.17208781434523737,-0.17551085170888886
"TX-18 in Harris County, USA",0.48548142125656424,0.5179168326450755,-0.03243541138851125
"TX-20 in Bexar County, USA",0.3307871427800277,0.31919464484045745,0.011592497939570234
"TX-29 in Harris County, USA",0.3672692393909237,0.4942671737385392,-0.12699793434761547
"TX-38 in Harris County, USA",-0.18126545979588418,-0.2668805388014368,0.08561507900555262
"TX-16 in El Paso County, USA",0.3542202716009211,0.42032095309664586,-0.06610068149572473
"PA-02 in Philadelphia County, USA",0.4273845077967844,0.4926331076165274,-0.06524859981974301
"PA-03 in Philadelphia County, USA",0.8089397697255662,0.8188856911020247,-0.009945921376458444
"CA-41 in Riverside County, USA",-0.010716726115948273,-0.060846869356477505,0.05013014324052923
"CA-52 in San Diego County, USA",0.3688769292916562,0.4663528721829654,-0.09747594289130918
"VA-11 in Fairfax County, USA",0.4108556358753623,0.3399414072139781,0.0709142286613842
