longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Nonspecialized [USDA County Type], USA",0.025234974847457077,0.8463245428590823,5.684022558117601,0.8213703079276169,1.4263725884924454,0.678575725811541,26.8203331378388,0.354746473899264,24.92646287969342,0.3383941415134404,0.6478358769260926,0.9904470452893632,0.9993805734736977
"Federal/State Government [USDA County Type], USA",0.02445613899726181,0.7923013240396615,6.84363455945372,0.7492075005841304,1.8935651489779564,0.6400724025902317,31.712250929552606,0.3024458819355786,35.82252765741478,0.25323635493685814,0.5541769486931728,0.9764723759660826,0.9962166789350967
"Recreation [USDA County Type], USA",0.015526025075704,0.7281536741306507,8.269573730615448,0.6730647137211648,2.2812175883446133,0.5471689475520826,35.42327696869926,0.19479680078109196,55.59759591847145,0.23623630026503972,0.5190398011132169,0.9762689922790115,0.9963602107836897
"Maufacturing [USDA County Type], USA",0.014656723671474041,0.6674416306824981,8.625703133796012,0.6186438118633554,2.5777483540194437,0.3435017188010632,44.104863436126365,0.2201268190815547,36.05984352549735,0.18926203478925008,0.43400301567033117,0.9755865793137901,0.9994222506949081
"Mining [USDA County Type], USA",0.015638098510844762,0.8127583973115474,7.13021763300653,0.7769586844878058,1.9481795760906417,0.6070007727324784,37.67050476060454,0.3203510806519893,40.701584720750844,0.2734667610541499,0.589470505518173,0.9645224141183505,0.9937283850164161
"Farming [USDA County Type], USA",0.00574875117774073,0.3830617090282204,15.520195064132798,0.486908468939695,4.796270681134594,0.07761460197700316,76.06944486561375,0.013472832081733065,89.62351114770503,0.1804851388927754,0.3336718921130647,0.8008392208808539,0.9710681618751047
