longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %
"St Paul MN HRR, USA",0.08917794122844833,0.2838940847705711,0.30259100242462394,0.413514912804805,0.5821063732494661,0.2808625487469335,0.13703107800360034
"Madison WI HRR, USA",0.10331085129399464,0.33915203138199806,0.333113577719116,0.32773439089888595,0.6253323391881866,0.2764136275098224,0.098254033301991
"Contra Costa Co. CA HRR, USA",0.0766379220665714,0.20517792938933246,0.23615010608870637,0.5586719645219611,0.5147639533335254,0.24757662169952754,0.23765942496694706
"Portland ME HRR, USA",0.09667203634818837,0.3606422308701628,0.32113413927902706,0.31822362985081015,0.6597887645955695,0.2470885857125746,0.09312264969185587
"New Brunswick NJ HRR, USA",0.07432390448850841,0.2291794913482618,0.25295528579388793,0.5178652228578502,0.5208417334949798,0.2629619396991998,0.21619632680582054
"Harrisburg PA HRR, USA",0.09860857701771998,0.3493076764900078,0.33986606756788607,0.31082625594210617,0.6547565634264951,0.25897230137881205,0.08627113519469283
"Takoma Park MD HRR, USA",0.09049196721433614,0.23781154531083432,0.27547032612778805,0.4867181285613777,0.5527673144192081,0.2633350388619366,0.18389764671885528
"Dayton OH HRR, USA",0.13264124512458933,0.4311464514441364,0.32939225166330033,0.2394612968925633,0.7075263407909805,0.2295465222098785,0.06292713699914095
"Morristown NJ HRR, USA",0.058442067538711874,0.19630849927491975,0.23856572993478298,0.5651257707902974,0.48887620837640794,0.26210731342294113,0.24901647820065098
"Boise ID HRR, USA",0.10980856204072259,0.366638538757539,0.34559981067457013,0.28776165056789094,0.6953827708540229,0.214573694320204,0.09004353482577308
"Syracuse NY HRR, USA",0.1360860796391167,0.39772760761559783,0.32001725704546496,0.28225513533893715,0.6744894261466521,0.2480907446507925,0.07741982920255537
"Jackson MS HRR, USA",0.2044707975156676,0.5149731554875345,0.27927443538713964,0.20575240912532577,0.7484713317466195,0.18639091340078628,0.0651377548525943
"Greenville SC HRR, USA",0.1343264802157529,0.42242750298144666,0.30944104736512845,0.2681314496534249,0.7038733720257028,0.20725247355817736,0.08887415441611986
"Baton Rouge LA HRR, USA",0.16042831049523998,0.4213666324561348,0.2789752010685832,0.299658166475282,0.6693255465640863,0.2271395528775889,0.10353490055832476
"Toledo OH HRR, USA",0.14086980355638481,0.42274550069756345,0.3185865524930247,0.25866794680941174,0.6948422712336231,0.22896899461188266,0.07618873415449444
