longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"Jefferson County School District R-1, Colorado, USA",0.9534320045145758,0.4640223489903411,0.1709591150903582,0.2268270604926412,0.14411228931236775,0.0930829991853306,0.006466031413761897,0.009305030444055395,0.008919116768779017
"Anne Arundel County Public Schools, Maryland, USA",0.9360034218829203,0.4162805359883959,0.17809706359062205,0.19956137796315146,0.13906059596661427,0.07765856205863081,0.01805015027385226,0.02151652214192057,0.015130528961891265
"Baltimore City Public Schools, Maryland, USA",0.8698192339919674,0.32577663232477344,0.1615449038763289,0.15991888703624732,0.1175164523073485,0.04834129298117822,0.016469407902358846,0.016471814994601985,0.028263465012813183
"Milwaukee School District, Wisconsin, USA",0.8556887710486167,0.2439052389123153,0.08808542138571361,0.10120832064220284,0.09923241848921045,0.043464499780901444,0.018159081650237274,0.034739735147586104,0.0211605945535506
"Columbus City School District, Ohio, USA",0.8893638092319027,0.3430372325579297,0.1266817588853197,0.15126559211962545,0.1264634112452283,0.06530822919307655,0.012169867304360427,0.002654710659593218,0.020766329617763188
"Pasco County School District, Florida, USA",0.9087548374858302,0.24877897643800098,0.08723296821169084,0.10139154781549856,0.08280442595681578,0.06458300266568656,0.020134833118175655,0.008596087003016895,0.0006357998719511981
"Volusia County School District, Florida, USA",0.9154695060206869,0.24227506904672255,0.0823439169895858,0.0983281455722399,0.08681061436966953,0.0571363091048131,0.022546317102347224,0.00918359444162753,0.002082931200312041
"East Side Union High School District, California, USA",0.8115970636269987,0.3626941804096767,0.13753720938531433,0.2208914019403635,0.07617206413217584,0.06563071433713738,-0.02565135105354288,-0.022769575891595617,-0.023542710197272276
"Greenville County School District, South Carolina, USA",0.8988701403798849,0.3575543509433705,0.1304329962489247,0.157690141204487,0.12296968342982682,0.07689452630905884,0.026058035573532035,-0.0130870203036475,0.002194549365690246
"Guilford County Schools, North Carolina, USA",0.9048741638059797,0.36076254702456306,0.13033596199004313,0.15336273884518478,0.13292994924677054,0.07446985893260794,0.02379046526319384,0.017398752225854852,0.010410346437607326
"Fort Worth Independent School District, Texas, USA",0.7789487436865178,0.25853933668798784,0.09567881860492582,0.10312832777155793,0.09366402627986299,0.061746982636567256,0.034261926636008244,0.01827451461231694,0.00185143528805852
"Portland School District 1J, Oregon, USA",0.952446469408332,0.5736420842287633,0.23490723605341757,0.2814774163993476,0.2218526456768254,0.0703120221525905,0.007961434184551863,0.06102870755209233,0.040724608464433876
"Long Beach Unified School District, California, USA",0.820321050296915,0.32274803028933646,0.11094842784144965,0.14116488572971528,0.12261346531608774,0.05896967924353415,-0.0031710419213321073,0.024595638838923573,0.020243860991326454
"Mesa Unified District, Arizona, USA",0.8983896629923754,0.26492111593715334,0.08570870277814571,0.10709052261459087,0.10141805688801316,0.056412536434549916,0.014714329284228889,-0.009635378435788988,-0.008793883281577389
"Atlanta City School District, Georgia, USA",0.9229157104329838,0.5443703512346316,0.23540233236924094,0.24315680339490908,0.17653961151224615,0.12467393632747682,0.0028233477933049533,-0.007537748309125347,0.006870364393665368
"Sweetwater Union High School District, California, USA",0.8138784671163141,0.2397644654598063,0.0746020194141816,0.11582556979959117,0.07121428867915024,0.05272460698106491,-0.03775189702147341,0.026586037663187068,0.007035366553750491
"Washoe County School District, Nevada, USA",0.8901471863460687,0.31020254632952965,0.12051707602809361,0.1507439715619671,0.10215754624338898,0.0573010285241742,0.012588856677963944,0.007783031300782284,0.0038316797537269187
"Grossmont Union High School District, California, USA",0.9018088476284708,0.2772237771020405,0.09347354281101236,0.12648626940423702,0.09883660625464578,0.05190090144315857,-0.003280177693305908,0.022412093356337093,0.016716664408322646
"Tucson Unified District, Arizona, USA",0.8918198671067723,0.30388242696842027,0.12772451655765227,0.1448940792767342,0.11182563457363566,0.04716271311805189,0.0062332286051859365,0.01680171516414808,0.0031044585484398812
"Knox County School District, Tennessee, USA",0.924286469202905,0.37314056606269735,0.14732423901453753,0.1713938097570447,0.12776720037735395,0.07397955592829786,0.01004505207905837,-0.01696002989599249,-0.010977021469101123
"Prince William County Public Schools, Virginia, USA",0.8982211134312201,0.41651904912121585,0.17198068255213073,0.19741077456555725,0.13085593998466477,0.08825233457099374,0.004353349431920783,0.0031274417495040785,-0.0039339325915570544
"Seminole County School District, Florida, USA",0.9436453542329658,0.40607315066648425,0.13790185877523997,0.17409659541703185,0.12882902136903526,0.1031475338804168,0.015331270245957596,-0.02695893950338557,-0.01700221588505127
"Virginia Beach City Public Schools, Virginia, USA",0.9465271000375066,0.3721718863307975,0.1382499975067457,0.1735161538556543,0.12518309048842202,0.07347264198672147,-0.0028848942894775798,0.029769146454059092,0.009361100954579621
"Fort Bend Independent School District, Texas, USA",0.9003355403882491,0.443703854408944,0.18377954351118098,0.23994414768320282,0.09905801465251796,0.10470169207322297,0.0017717468939258962,-0.006665388746115164,-0.015034161878307611
"Jefferson Parish School District, Louisiana, USA",0.8738474918593664,0.27365961123529775,0.09508747413632515,0.1160242673087307,0.09233050917843143,0.06530483474813627,0.03757979805372158,0.030378439362825804,0.009661029506389737
"Oakland Unified School District, California, USA",0.8496197106393704,0.46448825781692094,0.2000726978258846,0.2409647640018768,0.17152170655527954,0.05200178725976606,0.009970879352419582,0.03165984436102609,0.037561513399784585
"Sarasota County School District, Florida, USA",0.9388335263275038,0.3613808803351625,0.1544854944454317,0.15025370985509975,0.12978505802503618,0.08134211245502691,0.014866469669782334,-0.04259244655305855,-0.026797234938690295
"North East Independent School District, Texas, USA",0.9150345145891641,0.365845795251987,0.14226758729089256,0.16078100104029888,0.11868854957491673,0.08637624463677172,-0.00042668403559464885,0.012866337877659118,-0.008429397906110664
"Minneapolis Public School District, Minnesota, USA",0.9095485452974464,0.5122861660672996,0.2033646506767209,0.23729120348076824,0.19701580210990757,0.07797916047662475,-0.004892699051390004,0.05022434906229656,0.03098747841313884
"Chaffey Joint Union High School District, California, USA",0.8380818907373105,0.2658434494099032,0.09016469379998919,0.12363702760116528,0.0775545113484353,0.06465191046030287,0.005856816081124316,0.015302438242063898,0.016569640206444747
"Loudoun County Public Schools, Virginia, USA",0.9414257447727468,0.6216541923083647,0.2741760849775524,0.33410485206682006,0.15740265482830976,0.13014668541323532,-0.013475417291585412,-0.047188955942067845,-0.046038934430393974
"Granite School District, Utah, USA",0.8828092593008157,0.26994254302177045,0.09009496005343523,0.12836986019789823,0.09549641039534577,0.04607627242852648,0.02247903291702047,0.00943745691782738,-0.010310306328212435
"Antelope Valley Union Joint High School District, California, USA",0.7966055476459094,0.16656616402352553,0.05830141107100811,0.08054456909965955,0.05879452366018466,0.027227071263681027,0.014321405361178208,0.027525979681716134,0.012271157881480872
"Charleston County School District, South Carolina, USA",0.9307850839597965,0.4546750388009028,0.17271969145878951,0.2069713526819693,0.1509012501474413,0.0968024359714913,0.022311158752948312,0.023096647594415487,0.021595320766149506
"Manatee County School District, Florida, USA",0.9066876784551821,0.30851557514937056,0.12117872266372766,0.12588381641110938,0.1064446893671332,0.07618706937112905,0.021122713257404446,-0.018479762855474813,-0.0033579583668611745
"Anaheim Union High School District, California, USA",0.7838990568129359,0.2637817107526516,0.0780574711007341,0.12554061295965457,0.08363163413723963,0.05460946365575747,0.0063950535365597805,0.004354542602743872,-0.001859034558451697
"Fresno Unified School District, California, USA",0.7624608850624471,0.17712318911190883,0.05741642708927717,0.07647970934689528,0.07399661400659294,0.026646865758420693,0.017696475866065486,0.02463657940083802,0.0026269236244492317
"Alpine School District, Utah, USA",0.961872791862062,0.43886401385749607,0.13592929666063663,0.1793712488371697,0.17362421634225736,0.08586854867806974,0.005967058171638007,-0.1036249763323619,-0.10315663463833297
"Katy Independent School District, Texas, USA",0.938135292035769,0.5093677837558762,0.1954034846304147,0.26412445012979296,0.11585571577477999,0.12938761785130434,0.004065503159174311,-0.03271627849070835,-0.040469946829384235
"Osceola County School District, Florida, USA",0.873189998910147,0.23023326606311462,0.07424151887888017,0.10268667485935237,0.07049092227846873,0.05705566892529257,0.0028720476602606126,0.048646513159721405,0.012403208735907556
"East Baton Rouge Parish School District, Louisiana, USA",0.9036112907461624,0.3733523178531,0.15520163481163868,0.1716036835232555,0.1345672281095924,0.06718140622025282,0.012506921650768388,0.01084671629957129,0.015650645111080663
"Mobile County School District, Alabama, USA",0.8837831019658429,0.2292129200318942,0.08199709705867544,0.0911468587078014,0.08582952020573135,0.05223654111836154,0.016437613114616,0.028184980762439416,0.015731684775668428
"Orleans Parish School District, Louisiana, USA",0.884985631166919,0.3803175299763588,0.16725534053426544,0.15660258497430618,0.15794745112473405,0.06576749387732017,0.026791472589981713,0.024118122275445852,0.010816333160727387
"Lake County School District, Florida, USA",0.9084748779060418,0.2402726964711687,0.08765781521117916,0.0948003545601711,0.08975916603067181,0.05571317588032589,0.029014498677589318,0.018845425809328964,0.002090961032931146
"Forsyth County Schools, North Carolina, USA",0.8964536201714806,0.3327162373808373,0.12659468336762136,0.14040474464325353,0.1279621641318127,0.06434932860577076,0.04229467500550044,0.027422827053421306,0.0051497595204193225
"Marion County School District, Florida, USA",0.8901470623515585,0.2028027870217734,0.07246873511297891,0.08375116954153922,0.07338380497702081,0.04566781250321319,0.02134524580895414,-0.012404134028366764,-0.002900445716827363
"Collier County School District, Florida, USA",0.8981358283251285,0.3666300243414155,0.14959068424728866,0.15344169441199593,0.12401615552047382,0.08917217440894626,0.017953977368175278,-0.035731284757926474,-0.02929218546558854
"Cleveland Municipal School District, Ohio, USA",0.8363323053936339,0.17954633580052073,0.07237410300188943,0.07675989611038629,0.06863281465495143,0.034153625035182864,0.022695538707849794,0.015291963273595388,0.014873306711968418
"Omaha Public Schools, Nebraska, USA",0.8791777004304518,0.32791323041241116,0.1129002855744934,0.13273054925008396,0.12466185743032228,0.0705208237320052,0.014429114657092179,0.04217164882549185,0.01770909709437797
"Hamilton County School District, Tennessee, USA",0.9088076973317929,0.3265728652772636,0.11812888422023886,0.13685850035109043,0.11807987940832818,0.07163448551784393,0.023651413109658237,0.0005664718068766339,0.0036506356574298737
"Chesterfield County Public Schools, Virginia, USA",0.9282242172104227,0.3995780002786788,0.15248920118637643,0.1672074367498055,0.13663236260126996,0.0957382009276031,0.018797293658171732,0.01478139259056177,0.011113460715030665
"Arlington Independent School District, Texas, USA",0.853432335086838,0.2919461013589149,0.0976251326956247,0.11370731717066683,0.1031457516748196,0.07509303251342812,0.014066043342923162,0.024500600735065714,0.011064569080603479
"Davis School District, Utah, USA",0.9579587751543971,0.3705854407756068,0.12201410445041994,0.1531656604139092,0.13187984004501643,0.08553994031668136,0.0048032576900381985,-0.08266277473146438,-0.07168573700647886
"Plano Independent School District, Texas, USA",0.9404347547151475,0.5715479985561803,0.22770478601051622,0.29117415914466194,0.13693743065794436,0.1434364087535753,-0.0035962340134192416,-0.046695747512676467,-0.05374493771930178
"Capistrano Unified School District, California, USA",0.9492714087721152,0.5302451645506331,0.2085570480368969,0.2530192829516514,0.15747601914370615,0.11974986245527683,-0.00031088320157479643,-0.03721894226046041,-0.029696275663494087
"Elk Grove Unified School District, California, USA",0.8696658377567047,0.2913490284710243,0.09232551432965568,0.14775747940391704,0.07996856511017696,0.0636229839569298,-0.008311122325171838,0.01911286305459703,0.01591395395124609
"Douglas County School District RE-1, Colorado, USA",0.9787587982841763,0.5790244990120118,0.20543515290299183,0.26737783735605614,0.1587398557186718,0.1529068059372859,0.0013879020179893287,-0.0410001866843307,-0.033497313978664095
"Glendale Union High School District, Arizona, USA",0.8366202584893353,0.20979158160565056,0.07193763057523422,0.08919631137128561,0.07572801783909212,0.04486725239527328,0.010788975157869807,0.021042403372276697,0.004531237476551514
"Sacramento City Unified School District, California, USA",0.8660990671491141,0.3537953082199387,0.133030043037889,0.16998365728913584,0.13139492275361864,0.052416728177183826,0.008495722370774672,0.0076876924845228345,0.012936446051423495
"Horry County School District, South Carolina, USA",0.9145221167718081,0.23517173088263219,0.08329346491764873,0.0898022155713048,0.08736931504207522,0.058000200269251026,0.013726536543559487,-1.4827315946208675e-05,0.00842429277853636
"San Juan Unified School District, California, USA",0.9187570834390096,0.3308448902684311,0.12074531868774088,0.15855424295064172,0.11507395585263677,0.057216691465152764,0.014975342647848833,0.006736710546984492,-0.006687385497791409
"Conroe Independent School District, Texas, USA",0.9081687544635517,0.4120190977514556,0.14465154646077466,0.18309722644286813,0.11851782228794477,0.1104040490206423,0.020289905722936874,-0.02511212948340069,-0.019205830813056657
"Cincinnati City School District, Ohio, USA",0.8950935898319401,0.3757751956658626,0.15694242745585324,0.16334644643743843,0.14002238611354897,0.07240636311487628,0.0007318943226394259,-0.0008884818671212602,0.014836978457664018
"Henrico County Public Schools, Virginia, USA",0.9295237004920256,0.4348266194529895,0.1777198322230802,0.2029652662630733,0.1390333925305709,0.09282796065934487,0.012651333715293145,-0.006708790884057625,-0.015981361650398623
"Howard County Public Schools, Maryland, USA",0.9545003068039853,0.6253680544212882,0.324037981891943,0.35359711118664794,0.1612773640461047,0.1104935791885369,0.0005149255773393424,-0.018382860170713222,-0.01886546114372678
"Wichita Unified School District 259, Kansas, USA",0.8755037757210625,0.26438537077614627,0.09539607055300783,0.10719089298228064,0.09874845755019658,0.058446020243668254,0.01264087201546904,0.014040302277798178,-0.0004892164845672897
"St. Lucie County School District, Florida, USA",0.8886051503858403,0.2288985005306786,0.07872413435372777,0.08908635315335463,0.08207978549369152,0.05773236188363349,0.008723673791924846,-0.003801591923879355,-0.014077937236496224
"Oxnard Union High School District, California, USA",0.7831268317131731,0.25218270358091205,0.08484400051270174,0.12350048667888298,0.0829210589640225,0.045761157938006156,0.022132361559403013,0.02221796365443235,0.0004020359125770645
"Cherry Creek School District 5, Colorado, USA",0.9490134141907768,0.5093772663028758,0.19907934553720677,0.24094032589434783,0.15300135139204954,0.11543558901647782,-0.0040865552254159,-0.009317462178034863,-0.0040793384636267915
"Durham Public Schools, North Carolina, USA",0.902229620219896,0.49266284112313397,0.23477156248631093,0.2636339743308956,0.16358579000394224,0.0654430767882955,0.04051600204999006,0.07824306227567501,0.03733003944103508
"Huntington Beach Union High School District, California, USA",0.8902968755315688,0.3934251990960063,0.1390143462332277,0.1828727376667841,0.1242765587437987,0.0862759026854245,-0.010316998670170774,-0.00036728363923188567,0.0025556119479059614
"Fayette County School District, Kentucky, USA",0.9263871803023391,0.43968651084357246,0.19049396197031832,0.20327034984173498,0.15519648361369567,0.08121967738814315,0.009838225202824513,0.008198937730843348,0.010694482160014535
"Escambia County School District, Florida, USA",0.9097706213784079,0.26286861242400866,0.09573909405680679,0.10517414795232653,0.09959322456318362,0.0581012399084978,0.0139472730585265,-0.008734752335722296,-0.0017020212606243118
"Tempe Union High School District, Arizona, USA",0.9378328081007248,0.46281004323766745,0.18553246717789096,0.22730300801436712,0.14343167596923162,0.09207535925406836,-0.004611548591608172,0.0028303905615216784,0.004135184063701808
"El Paso Independent School District, Texas, USA",0.8195008467444618,0.2874670437614577,0.10788984405857358,0.12421093986130673,0.10285082657857844,0.06040527732157264,-0.05976649961239755,0.0003420575731024056,-0.011091747731769366
"Indianapolis Public Schools, Indiana, USA",0.8281132323493606,0.28136750290354484,0.11124237081329762,0.12884318949679022,0.10076184574656205,0.051762467660192164,0.020899837107896224,0.0037563674312892648,0.011992506982076517
"Lewisville Independent School District, Texas, USA",0.9370825143711939,0.48375163529161946,0.15429393566052538,0.2128900997603634,0.12609020879343255,0.14477132673782442,0.00801873297488509,-0.01670519065424403,-0.020638090366303652
"Chula Vista Elementary School District, California, USA",0.8466334948336802,0.29140332454563916,0.09629105072816738,0.14249648607010104,0.0854182064445589,0.06348863203097889,-0.050830272134494425,0.01877426396312315,0.0056549915419708
"Cumberland County Schools, North Carolina, USA",0.920192143599232,0.2516196597331142,0.08788953195842975,0.10073815794027796,0.10580112853270779,0.04508037326012944,0.011414088540250056,0.03919857167976787,0.01501002312497332
"St. Paul Public School District, Minnesota, USA",0.8821390157672103,0.4033010336228888,0.16864982708641865,0.1874074538535372,0.1648298115555468,0.05106376821380504,-0.005781225779360133,0.04047727395554035,0.030507181280895718
"Newark City School District, New Jersey, USA",0.7788961400178462,0.15359427216571184,0.04473798273249624,0.06876038355033798,0.05030375488233984,0.03453013373303411,0.012997309625089937,0.02656351259274639,0.00741578233037983
"Jordan School District, Utah, USA",0.9491893008213874,0.3458382999041937,0.10484291830602048,0.1485613787329013,0.11676384083225891,0.08051308033903389,0.01217102993158381,-0.05801334573399153,-0.04443384777167396
"Pittsburgh School District, Pennsylvania, USA",0.9368589462181726,0.43607789288758636,0.21242715188052744,0.22319467097415976,0.1476543571470739,0.0652288647663545,0.005791683798858527,-0.029363953156896105,-0.0035233537559517525
"Garland Independent School District, Texas, USA",0.8249545192205471,0.248986219292074,0.0825951468728433,0.11315911258316298,0.07829012685426426,0.0575369798546468,0.01723996600317501,0.0021044766408862547,0.006250922365186734
"St. Louis City School District, Missouri, USA",0.896623358332453,0.3653876624062523,0.16074698074011448,0.16293880497165567,0.13621879511284782,0.06623006232174948,-0.0028747642392311645,0.01175956924364674,0.01708021468920276
"San Antonio Independent School District, Texas, USA",0.7500008055721759,0.15205069847339367,0.06376110023191944,0.06612378810098365,0.05808189874602977,0.027845011626380062,0.019433064926433152,0.019523854897791793,0.006982158489571649
"Aldine Independent School District, Texas, USA",0.6929480998018887,0.10075256744286057,0.02618844833920283,0.045857063055276544,0.030690427612830206,0.024205076774753996,0.04627496838856893,0.03195378102584254,0.013600889540800132
"Clayton County School District, Georgia, USA",0.8595919652832189,0.19410486930829562,0.06573267880905868,0.07215863368845332,0.0722966440571358,0.04964959156270662,0.043538960127692095,0.06502538911467445,0.039281672861891805
"Round Rock Independent School District, Texas, USA",0.9506788216716113,0.5131915862981596,0.1961307785203203,0.26701576929322085,0.14839272866463626,0.09778308834030214,-0.011068531321608122,-0.020354974366582068,-0.0114431607601852
"Lincoln Public Schools, Nebraska, USA",0.9323014387786923,0.38795417448730013,0.14342464385102582,0.15998949314094527,0.15041075070300777,0.0775539306433463,0.008833899671659373,0.020465755963284094,-0.0019523798553578442
