longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Lemoore [Urban Area], CA, USA",0.0956513096104178,0.08410994243916077,0.2991276775493539,0.6167623800114853,0.3709931963318016,0.5504633159614591,0.07854348770673926
"Columbus [Urban Area], MS, USA",0.1973113173130496,0.22542301138035403,0.2220777049818444,0.5524992836378015,0.42755447344477154,0.4504314190120388,0.12201410754318968
"Kihei [Urban Area], HI, USA",0.04519658218477123,0.06966739568540849,0.14412117783039158,0.7862114264842001,0.3044717852755062,0.5642313134498617,0.1312969012746322
"Okeechobee-Taylor Creek [Urban Area], FL, USA",0.24867206174831963,0.2576304362156311,0.21861597531788968,0.5237535884664792,0.28009968113315564,0.5956187167630331,0.12428160210381137
"Searcy [Urban Area], AR, USA",0.15533054736820195,0.10125585836744093,0.2580018034742913,0.6407423381582679,0.386781056549741,0.48217530648576384,0.1310436369644951
"Galt [Urban Area], CA, USA",0.08271955845229971,0.055225962122000385,0.21985880406358557,0.7249152338144141,0.29145480925487327,0.6261047293317273,0.08244046141339942
"Xenia [Urban Area], OH, USA",0.11421654715006131,0.08300657780997947,0.26687439585481626,0.6501190263352042,0.31564651063649535,0.5349749439387155,0.14937854542478915
"Aberdeen [Urban Area], WA, USA",0.1168962407561918,0.13700534921377458,0.3724445751191951,0.49055007566703024,0.36569946785083257,0.5024934012208131,0.13180713092835428
"Boone [Urban Area], NC, USA",0.06172982252299738,0.08514524666851682,0.0861649593024803,0.828689794029003,0.6739690627577885,0.2757241899138209,0.050306747328390626
"Paris [Urban Area], TX, USA",0.20834552438106144,0.2694713473603922,0.17155987855524474,0.5589687740843631,0.3058918881913987,0.5222875665045991,0.17182054530400223
"Gloversville [Urban Area], NY, USA",0.16720466583393478,0.04565826815154085,0.42760605997515583,0.5267356718733034,0.3483863635192773,0.5105384315546487,0.14107520492607395
